@RELATION data/svmMusicGenre3
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {Classical,Electronic,Jazz}

@DATA
0.149463,0.008574,3.246422,0.209092,0.182013,1.419175,0.007735,0.254300,-26.656980,0.976739,-0.808009,-0.320089,-0.282153,-0.097952,-0.339261,-0.129243,-0.110895,-0.095900,-0.086597,0.131626,0.089951,0.025280,0.006870,0.009612,0.006246,0.009759,0.033734,0.025807,0.005301,0.006094,0.009725,0.010127,0.013684,0.025869,0.034352,0.004985,0.054635,0.021641,0.013756,0.273193,0.004565,0.056949,0.683791,0.438051,0.303899,0.282565,0.283316,0.251518,0.253157,0.245499,0.254205,0.243067,0.241053,0.227805,0.206748,0.019052,0.006902,0.008193,0.006347,0.008271,0.021554,0.018149,0.005159,0.006184,0.008727,0.008653,0.012177,0.011355,100.000000,0.052318,Classical
0.091813,0.004861,3.192479,0.165510,0.179441,0.830502,0.007524,0.135417,-27.108050,2.053079,-0.563406,-0.059651,-0.112256,0.019541,-0.196683,-0.071181,-0.084811,-0.014164,0.031638,0.086025,0.035782,0.019008,0.004896,0.022427,0.018945,0.033754,0.014555,0.019758,0.003537,0.011047,0.013389,0.028333,0.015462,0.025817,0.019412,0.002675,0.085381,0.019466,0.018293,0.246336,0.003843,0.040079,0.725439,0.360842,0.275971,0.265333,0.277121,0.268658,0.262076,0.274751,0.274103,0.271990,0.245280,0.228891,0.196418,0.017694,0.005825,0.017904,0.018057,0.026264,0.012199,0.014253,0.003862,0.010289,0.012360,0.020383,0.014462,0.009347,200.000000,0.067485,Classical
0.094907,0.007602,3.199071,0.176710,0.183640,0.824518,0.007590,0.127815,-27.410795,1.927599,-0.555778,-0.060751,-0.142351,0.023650,-0.216917,-0.096240,-0.153981,-0.032329,0.032320,0.016445,0.013869,0.017789,0.007305,0.020970,0.017567,0.029154,0.013128,0.021743,0.003471,0.013094,0.011939,0.024975,0.013282,0.025134,0.021949,0.004062,0.078964,0.019523,0.017896,0.242176,0.004207,0.037259,0.767844,0.359849,0.265838,0.248680,0.262786,0.252220,0.253574,0.264182,0.256721,0.264354,0.252685,0.219123,0.202645,0.017964,0.008496,0.016824,0.016870,0.025760,0.011695,0.017862,0.003966,0.013142,0.011521,0.017147,0.013358,0.009818,200.000000,0.062317,Classical
0.091651,0.010535,3.211491,0.163935,0.185724,0.871512,0.006439,0.142069,-26.139228,2.173550,-0.306393,0.119426,0.022679,0.301879,0.013575,0.008367,0.104071,0.127137,0.063061,0.157567,0.164145,0.013889,0.008352,0.043054,0.016895,0.015109,0.009687,0.034119,0.004293,0.009145,0.018462,0.044080,0.003920,0.029597,0.026739,0.006700,0.078508,0.021846,0.018341,0.285954,0.004225,0.047153,0.805664,0.384001,0.313193,0.280192,0.275017,0.269590,0.275777,0.279403,0.263736,0.280956,0.261652,0.230230,0.192866,0.013249,0.008477,0.031553,0.015615,0.012772,0.008855,0.021360,0.005128,0.007957,0.016170,0.031223,0.003143,0.011136,52.173913,0.051434,Classical
0.126419,0.006112,3.206739,0.196554,0.192359,1.268568,0.006460,0.204452,-27.013482,1.590578,-0.522003,0.125741,0.190412,0.210867,-0.115138,-0.025878,0.006150,-0.038609,0.029045,0.035888,0.052553,0.027140,0.003211,0.019249,0.015744,0.017848,0.011231,0.025028,0.004321,0.005876,0.015167,0.029919,0.007196,0.023032,0.032161,0.004650,0.103935,0.025453,0.015392,0.320876,0.003472,0.069978,1.012997,0.442179,0.300182,0.271076,0.280005,0.282524,0.271064,0.266885,0.272803,0.280975,0.260819,0.223238,0.198931,0.024904,0.003543,0.014324,0.015785,0.015058,0.010566,0.017625,0.004905,0.006077,0.014086,0.020741,0.006970,0.009184,92.307692,0.102957,Classical
0.113861,0.011774,3.234485,0.187201,0.190576,1.101237,0.005003,0.173069,-25.862210,1.741965,-0.493350,0.067589,0.042852,0.142467,-0.061534,0.068098,0.012153,-0.045335,0.005149,0.133321,0.186374,0.027573,0.004246,0.030456,0.018130,0.017089,0.014264,0.018751,0.005698,0.008634,0.016172,0.029858,0.003854,0.027102,0.027704,0.007654,0.100654,0.025914,0.018305,0.291980,0.003661,0.058757,1.042130,0.400407,0.326477,0.277541,0.293233,0.284266,0.298590,0.275003,0.273609,0.267932,0.273302,0.232350,0.202553,0.026042,0.004002,0.017897,0.014357,0.010763,0.012301,0.012662,0.006210,0.007713,0.011097,0.016817,0.003388,0.010423,70.588235,0.056407,Classical
0.098348,0.004926,3.219543,0.189934,0.203215,0.998906,0.005937,0.153027,-27.819595,1.877254,-0.182878,0.226011,0.228036,0.251198,-0.254342,-0.188375,-0.037299,0.034507,0.031830,0.110665,0.210216,0.021764,0.002731,0.023326,0.010207,0.018284,0.025228,0.043090,0.004213,0.004823,0.022032,0.040418,0.003933,0.030333,0.027635,0.002831,0.076955,0.022103,0.014645,0.301074,0.003046,0.057583,0.743141,0.347693,0.267953,0.251890,0.257325,0.239700,0.262000,0.258201,0.294117,0.256567,0.236809,0.218898,0.189581,0.023971,0.002853,0.017219,0.009030,0.013721,0.021695,0.026253,0.005949,0.004218,0.020949,0.025356,0.003807,0.009053,133.333333,0.077714,Classical
0.106079,0.004456,3.211833,0.181052,0.193406,1.049431,0.006317,0.170558,-27.280070,2.046882,-0.165629,0.229078,0.184331,0.189571,-0.184752,-0.119651,0.009133,0.086515,0.063066,0.143950,0.144306,0.021953,0.005399,0.028899,0.010448,0.020132,0.020357,0.044014,0.003662,0.006157,0.020908,0.027614,0.004589,0.027590,0.030219,0.002708,0.082679,0.024293,0.016426,0.318237,0.003598,0.064854,0.842087,0.394899,0.290950,0.261216,0.263386,0.247975,0.278743,0.261035,0.298233,0.285474,0.256485,0.224632,0.193568,0.022921,0.005810,0.022467,0.009936,0.015806,0.018872,0.030114,0.004597,0.005566,0.017978,0.020103,0.005109,0.009880,120.000000,0.077766,Classical
0.075486,0.018197,3.219921,0.150787,0.186685,0.683140,0.005417,0.107935,-25.074838,2.677550,-0.303687,0.193015,0.128698,0.030221,-0.190295,0.010275,0.039992,0.013141,0.041669,0.120921,0.193638,0.022694,0.011014,0.063862,0.014779,0.019121,0.019734,0.037245,0.002165,0.005794,0.019496,0.035470,0.002681,0.034578,0.023535,0.009881,0.067170,0.023237,0.020890,0.269085,0.003555,0.040369,0.632702,0.357290,0.284606,0.267712,0.279709,0.255530,0.276853,0.255078,0.277614,0.266943,0.229595,0.212027,0.193965,0.020884,0.009511,0.035087,0.011060,0.012476,0.016385,0.020675,0.002897,0.004845,0.015972,0.023179,0.002326,0.010068,66.666667,0.069531,Classical
0.080577,0.009374,3.175087,0.148578,0.169559,0.759951,0.008192,0.127748,-26.946651,2.379464,-0.310444,-0.065371,-0.309657,-0.197483,-0.295647,0.008144,0.013078,0.015776,0.127054,0.184113,0.174571,0.016217,0.004008,0.027367,0.008106,0.021830,0.019084,0.022648,0.000820,0.015962,0.018376,0.026975,0.008782,0.023836,0.021588,0.005275,0.123046,0.022375,0.021539,0.277356,0.007466,0.044453,0.862543,0.385203,0.279597,0.262372,0.249126,0.257721,0.238784,0.223462,0.265173,0.245076,0.253183,0.221578,0.215125,0.016118,0.004341,0.023928,0.007818,0.015975,0.019637,0.016795,0.000939,0.014667,0.016039,0.015503,0.008904,0.009026,150.000000,0.076960,Classical
0.054962,0.021779,3.184302,0.131166,0.176409,0.342269,0.005941,0.068432,-25.532530,3.145103,0.109036,-0.132450,-0.428153,-0.207520,-0.235331,0.034497,-0.011420,-0.022968,-0.007767,0.163385,0.136820,0.023162,0.003184,0.043367,0.014494,0.039857,0.030062,0.019922,0.000289,0.012384,0.021701,0.020908,0.005819,0.034728,0.012989,0.011534,0.108281,0.021766,0.025907,0.168760,0.005632,0.018124,0.795184,0.345558,0.294999,0.258382,0.255133,0.251948,0.240993,0.237832,0.254914,0.233366,0.250660,0.213042,0.219305,0.014724,0.002892,0.021857,0.009365,0.021155,0.024442,0.013973,0.000250,0.013781,0.014307,0.012218,0.005183,0.009647,133.333333,0.063676,Classical
0.076604,0.008914,3.205073,0.140310,0.157136,0.776742,0.008099,0.117531,-28.766538,2.062632,-0.283951,-0.020687,-0.353204,-0.017776,-0.081000,0.076510,0.035911,-0.124354,-0.008084,0.167891,0.198900,0.009949,0.004214,0.024294,0.005892,0.042706,0.009979,0.027549,0.001274,0.008419,0.020617,0.033474,0.004642,0.028606,0.021470,0.007044,0.089605,0.022574,0.021153,0.272139,0.007213,0.041182,1.252350,0.449280,0.308909,0.281708,0.274847,0.259409,0.313915,0.284588,0.245762,0.270328,0.220102,0.217495,0.186552,0.011455,0.004928,0.021583,0.005141,0.030351,0.010998,0.023735,0.001487,0.008919,0.018836,0.013071,0.005354,0.008834,92.307692,0.091340,Classical
0.063774,0.004622,3.187130,0.119800,0.147189,0.497473,0.006127,0.092706,-28.453180,3.253258,-0.976027,0.053780,-0.368071,-0.141969,-0.128663,-0.092295,-0.118957,-0.103224,-0.142460,0.022166,-0.097364,0.022918,0.030528,0.035233,0.013355,0.018097,0.023278,0.021904,0.002397,0.005927,0.014726,0.017666,0.012126,0.027117,0.009449,0.004042,0.113810,0.023484,0.035835,0.161177,0.007427,0.017679,1.058350,0.425467,0.281344,0.286501,0.240506,0.236964,0.226559,0.240350,0.284240,0.228841,0.224516,0.203440,0.187102,0.016424,0.026020,0.022306,0.010818,0.013213,0.020139,0.015350,0.002356,0.004935,0.010336,0.011394,0.012392,0.008717,150.000000,0.055208,Classical
0.140968,0.035123,2.969712,0.248055,0.229817,1.150513,0.013564,0.254740,-24.281038,1.421702,0.236918,0.453282,0.200579,0.195702,0.065289,0.080438,0.134417,0.164318,0.034728,-0.033279,0.016792,0.014173,0.004205,0.074389,0.004814,0.016678,0.005729,0.052618,0.003458,0.001852,0.016127,0.051197,0.003505,0.035827,0.065886,0.020226,0.290445,0.045536,0.019307,0.484485,0.010491,0.146131,0.845985,0.470309,0.373498,0.295818,0.265210,0.261124,0.254352,0.248017,0.259186,0.240214,0.212157,0.197467,0.183517,0.015588,0.005412,0.045666,0.008491,0.021265,0.005961,0.063272,0.004891,0.001898,0.017660,0.044776,0.004665,0.016671,133.333333,0.177972,Electronic
0.059245,0.049286,3.051337,0.172743,0.218538,0.393454,0.017932,0.078027,-25.646417,2.689295,0.507247,0.448745,0.260493,0.315905,0.069529,0.194539,0.056295,0.065867,0.062820,-0.017580,0.051495,0.014586,0.004020,0.059524,0.010246,0.029333,0.005833,0.064389,0.001454,0.003681,0.026825,0.059181,0.002503,0.045083,0.034113,0.039593,0.241113,0.045103,0.024552,0.317517,0.014231,0.071465,1.474813,0.565721,0.400407,0.340992,0.293147,0.265727,0.241456,0.231932,0.218219,0.213210,0.195927,0.198364,0.192730,0.018640,0.005209,0.057760,0.014312,0.029832,0.007703,0.049645,0.002183,0.004964,0.030998,0.052123,0.003605,0.016088,300.000000,0.086480,Electronic
0.106170,0.054876,3.146480,0.225586,0.224320,0.994144,0.016775,0.198885,-23.608625,1.516882,0.009984,0.583357,0.150696,0.199960,0.253594,0.092929,-0.047486,-0.006972,0.057532,0.081131,0.005736,0.007029,0.004050,0.030459,0.009847,0.022549,0.003835,0.173122,0.003240,0.003862,0.008816,0.029724,0.001696,0.053160,0.060576,0.033266,0.150631,0.058053,0.026504,0.518436,0.015609,0.149649,0.988420,0.591286,0.427728,0.346947,0.295612,0.268017,0.267745,0.250957,0.235724,0.231751,0.218470,0.213685,0.184399,0.010567,0.004450,0.030465,0.009283,0.016908,0.003958,0.104444,0.003579,0.003922,0.009628,0.043191,0.001967,0.025166,133.333333,0.176151,Electronic
0.154744,0.063840,3.122261,0.260083,0.228345,1.360408,0.006130,0.282462,-23.168002,1.288260,0.070606,0.200999,-0.020422,0.114806,-0.061851,-0.068690,0.063318,-0.107084,0.006478,-0.018810,0.010187,0.007603,0.004290,0.026436,0.008490,0.011395,0.011505,0.130883,0.003396,0.005060,0.008929,0.021187,0.004793,0.041318,0.066551,0.032166,0.184156,0.043516,0.015557,0.537042,0.005549,0.148507,0.957996,0.561788,0.353030,0.328797,0.270789,0.242801,0.256707,0.231759,0.224117,0.210237,0.207777,0.192642,0.172155,0.007157,0.004200,0.018740,0.007918,0.010655,0.012220,0.089803,0.004129,0.004916,0.006824,0.022516,0.004529,0.023544,133.333333,0.085093,Electronic
0.127224,0.091969,3.103896,0.233944,0.226627,1.083169,0.008444,0.233901,-22.849622,1.618252,0.145613,0.076160,0.128728,0.200517,0.143184,0.110054,0.169524,0.166777,0.037902,-0.000326,-0.012861,0.011473,0.002910,0.100662,0.005265,0.010692,0.004704,0.098157,0.001556,0.005626,0.007883,0.026058,0.008596,0.042889,0.050365,0.055358,0.195504,0.041339,0.020084,0.449358,0.006900,0.110858,1.242085,0.549493,0.400781,0.324883,0.282811,0.242912,0.231613,0.224144,0.224774,0.213464,0.201861,0.202717,0.186889,0.010738,0.003592,0.055283,0.005491,0.011469,0.004967,0.067229,0.001894,0.005699,0.008314,0.017588,0.010749,0.017973,109.090909,0.087124,Electronic
0.039050,0.077384,2.868381,0.132512,0.189389,0.304985,0.029860,0.060540,-25.831030,2.724691,0.267001,0.512338,0.154215,0.245317,0.060757,0.082203,0.089150,0.106806,0.017190,0.021760,0.013812,0.013756,0.002411,0.099719,0.003769,0.016848,0.004124,0.134159,0.000914,0.003943,0.012384,0.051941,0.004470,0.056186,0.028332,0.088446,0.372448,0.045574,0.036435,0.317841,0.027388,0.060200,1.892232,0.744238,0.512957,0.377957,0.316807,0.249604,0.216826,0.193456,0.188946,0.181532,0.167389,0.162376,0.157226,0.016582,0.003719,0.078447,0.004703,0.017011,0.005762,0.106256,0.001433,0.006814,0.012552,0.043458,0.006471,0.025230,120.000000,0.119030,Electronic
0.118533,0.059125,3.174871,0.209257,0.207845,0.967656,0.005226,0.196690,-23.247045,1.969484,-0.345128,-0.014562,-0.010924,-0.087037,-0.120706,-0.169474,-0.017958,0.114991,0.109469,-0.040904,-0.022182,0.010456,0.016911,0.036666,0.006783,0.012181,0.011877,0.046386,0.005348,0.013010,0.014954,0.035189,0.006468,0.026591,0.035704,0.019864,0.086390,0.032360,0.017626,0.316108,0.002857,0.099663,0.622426,0.361262,0.337310,0.260443,0.267836,0.215811,0.230362,0.211241,0.200751,0.203317,0.187881,0.213410,0.186942,0.008195,0.013868,0.024839,0.005823,0.009668,0.009476,0.031574,0.005878,0.011366,0.011485,0.026384,0.006505,0.009302,200.000000,0.053931,Electronic
0.119339,0.092662,3.073999,0.250654,0.244760,0.866249,0.011216,0.190589,-23.415298,1.646668,0.553152,0.549751,0.466494,0.268854,0.236716,0.145324,0.100025,0.113672,0.055682,0.055816,-0.058921,0.005269,0.001725,0.035991,0.004208,0.013130,0.002806,0.116370,0.001531,0.001983,0.022626,0.084716,0.001589,0.046230,0.051369,0.049637,0.130459,0.041719,0.016100,0.433086,0.008816,0.145356,0.966738,0.511301,0.340728,0.301177,0.270745,0.242479,0.221409,0.218912,0.207629,0.203511,0.183764,0.176512,0.165292,0.006058,0.001772,0.025575,0.005422,0.012784,0.003116,0.071707,0.001931,0.001842,0.017124,0.054193,0.001772,0.016612,133.333333,0.074561,Electronic
0.043455,0.066990,2.995924,0.131649,0.187575,0.240971,0.016075,0.064038,-25.123037,3.269257,0.543166,0.490989,0.120440,0.188269,0.083155,0.042043,-0.065030,-0.037493,-0.060375,0.017981,-0.008262,0.013990,0.002660,0.043928,0.010947,0.033469,0.010473,0.099300,0.000514,0.003366,0.010793,0.067316,0.001185,0.043550,0.026042,0.044080,0.232152,0.048107,0.034835,0.314911,0.012991,0.066642,1.474556,0.697963,0.448942,0.376960,0.277414,0.277992,0.282869,0.244234,0.211997,0.208224,0.178006,0.174716,0.168559,0.013419,0.003460,0.036300,0.009928,0.030638,0.009366,0.073781,0.000731,0.002938,0.009773,0.038335,0.001580,0.016329,48.000000,0.164685,Electronic
0.139536,0.077762,3.124804,0.243694,0.232255,1.168977,0.005527,0.244539,-22.138769,1.748007,0.207743,0.139994,-0.051533,0.201228,0.084987,0.083530,-0.029078,-0.013378,0.012495,-0.024273,-0.000171,0.011224,0.009834,0.044053,0.010699,0.017771,0.010562,0.058957,0.002534,0.004145,0.011883,0.048208,0.004433,0.027348,0.045259,0.037562,0.144529,0.036788,0.015749,0.383374,0.002520,0.119696,0.782562,0.367022,0.302008,0.269684,0.242951,0.230658,0.201253,0.216486,0.201267,0.199922,0.192089,0.187724,0.179386,0.009027,0.008464,0.025472,0.010057,0.013032,0.009492,0.044657,0.002637,0.004025,0.009192,0.030706,0.004908,0.010677,200.000000,0.112924,Electronic
0.060676,0.016612,2.849384,0.187566,0.215246,0.620906,0.024519,0.133420,-27.643773,1.842057,0.517271,0.783814,0.362355,0.223310,0.197838,0.173914,0.095320,0.156383,0.058345,0.073280,0.077414,0.004321,0.001298,0.139874,0.002629,0.017282,0.002158,0.099192,0.000771,0.003117,0.007692,0.050437,0.001307,0.054489,0.049164,0.017762,0.322916,0.070392,0.032240,0.543680,0.021303,0.144417,1.967877,0.800962,0.439148,0.376627,0.280131,0.260186,0.219580,0.188058,0.172440,0.159996,0.146465,0.146679,0.138464,0.005336,0.001461,0.093631,0.003189,0.016829,0.002675,0.080251,0.001052,0.004594,0.009130,0.041484,0.001721,0.024137,133.333333,0.108813,Electronic
0.069630,0.038758,3.140091,0.190675,0.212278,0.707899,0.009918,0.112581,-23.967152,1.331802,0.358047,0.619321,0.182467,0.419088,0.134050,0.007350,0.149186,0.205449,0.041642,-0.020932,0.115999,0.006040,0.000915,0.144734,0.002379,0.008633,0.003458,0.163647,0.001125,0.001518,0.004849,0.032040,0.002033,0.061822,0.034219,0.015195,0.116042,0.029394,0.016156,0.343763,0.007936,0.076830,1.022652,0.475614,0.237736,0.225033,0.212766,0.190253,0.185778,0.192517,0.230647,0.184803,0.199011,0.172516,0.159295,0.008220,0.000947,0.070338,0.002493,0.009492,0.003100,0.079021,0.001320,0.001556,0.005276,0.026659,0.002097,0.018925,133.333333,0.203823,Electronic
0.127684,0.127350,3.154384,0.278836,0.263115,0.910428,0.008760,0.219092,-22.675869,1.908039,0.408209,-0.147789,0.278927,0.159548,0.090395,0.094774,0.030384,0.007124,-0.012521,0.079027,0.076319,0.006158,0.002455,0.029146,0.009426,0.026371,0.007005,0.201434,0.001309,0.003153,0.004659,0.026639,0.002643,0.060336,0.076820,0.073569,0.154544,0.051926,0.015741,0.574905,0.008032,0.202344,1.078817,0.527876,0.400680,0.317526,0.378312,0.353690,0.277465,0.206288,0.210539,0.233465,0.216691,0.209519,0.190217,0.007961,0.003218,0.029728,0.011474,0.022462,0.010155,0.137394,0.001838,0.004189,0.005094,0.026027,0.003609,0.033746,92.307692,0.068113,Electronic
0.080620,0.022348,3.027862,0.194832,0.224493,0.616505,0.011486,0.136175,-26.377569,2.229655,0.359844,0.281250,0.026010,0.077594,0.082178,0.140201,0.111023,-0.005236,-0.003607,0.071244,0.149317,0.005767,0.004033,0.071890,0.007745,0.023809,0.004283,0.184643,0.001289,0.005543,0.005690,0.024291,0.002660,0.059104,0.048562,0.024613,0.214477,0.053404,0.027940,0.413629,0.010817,0.131027,1.107716,0.446493,0.343278,0.268829,0.235082,0.233213,0.225542,0.211535,0.202127,0.216132,0.194707,0.177767,0.167695,0.005503,0.004591,0.048768,0.007682,0.019848,0.004376,0.103577,0.001293,0.005152,0.005385,0.018669,0.003074,0.024525,133.333333,0.288973,Electronic
0.105412,0.046613,2.780164,0.236264,0.247534,0.714115,0.012628,0.142981,-24.319368,1.889293,0.836430,0.378807,0.368440,0.204131,0.142655,0.145498,0.131583,0.127761,0.135939,0.038171,0.044384,0.007261,0.001138,0.124658,0.003576,0.014387,0.005057,0.091667,0.000691,0.001545,0.008551,0.063962,0.001904,0.049726,0.060719,0.029431,0.427833,0.041413,0.017054,0.417441,0.010140,0.138173,1.054533,0.400612,0.368975,0.244710,0.246964,0.220822,0.213890,0.196840,0.204218,0.202182,0.186078,0.173980,0.164802,0.006739,0.001359,0.072910,0.004373,0.012931,0.005354,0.062230,0.000933,0.001854,0.008940,0.051443,0.002790,0.016720,150.000000,0.082741,Electronic
0.049955,0.013813,2.950394,0.165781,0.202191,0.566902,0.017521,0.101074,-27.148265,1.933426,0.262714,0.723260,0.366852,0.308181,0.140330,0.202190,0.129152,0.165519,0.069871,0.078510,0.049882,0.005623,0.001641,0.141323,0.003552,0.015971,0.002285,0.115072,0.000911,0.002998,0.005964,0.046527,0.001669,0.056019,0.037419,0.013161,0.262521,0.054417,0.031198,0.483461,0.014421,0.105458,1.784818,0.725499,0.479057,0.331726,0.236637,0.202941,0.185323,0.174881,0.170522,0.166443,0.150779,0.148005,0.142360,0.006765,0.002015,0.084963,0.004203,0.015442,0.002781,0.072024,0.001167,0.004043,0.005734,0.034613,0.002187,0.020349,120.000000,0.151863,Electronic
0.094305,0.097731,3.118382,0.212229,0.221453,0.843826,0.011770,0.163931,-23.044584,1.557138,0.213112,0.351066,0.215452,0.201527,0.141411,0.173020,0.196644,-0.008348,-0.037259,0.117057,0.026471,0.006703,0.003201,0.095412,0.005877,0.009834,0.002972,0.133939,0.001600,0.002652,0.011272,0.046351,0.002592,0.052996,0.054168,0.037964,0.122933,0.056685,0.026160,0.469867,0.009548,0.130872,1.328813,0.622476,0.459165,0.344562,0.289638,0.256778,0.229809,0.243818,0.223267,0.213150,0.218411,0.195034,0.184086,0.009542,0.003190,0.070666,0.005341,0.011231,0.003323,0.083240,0.001995,0.003040,0.012892,0.035427,0.002808,0.019724,60.000000,0.093569,Electronic
0.174926,0.037815,3.067243,0.261676,0.220221,1.689383,0.004449,0.332738,-22.945571,1.030452,-0.295770,0.150982,-0.063164,0.052090,-0.138722,-0.024769,0.005705,0.041760,0.017233,-0.032608,-0.045641,0.008855,0.008170,0.032191,0.013416,0.015254,0.006160,0.069034,0.004906,0.006280,0.012693,0.019697,0.004573,0.024417,0.056616,0.021149,0.189845,0.035098,0.016919,0.400794,0.002872,0.111381,0.872586,0.421176,0.346744,0.277316,0.247728,0.234552,0.227385,0.203956,0.203268,0.194169,0.207153,0.191141,0.166342,0.008638,0.006321,0.020772,0.010439,0.009787,0.004908,0.050382,0.004564,0.005076,0.009557,0.013630,0.003956,0.013929,171.428571,0.074795,Electronic
0.097968,0.083121,3.093170,0.219156,0.236033,0.742121,0.011628,0.157097,-25.502980,1.585407,0.242072,0.509053,0.280217,0.337389,0.268722,0.193830,0.052193,0.152457,0.150007,0.082227,0.107704,0.003937,0.002480,0.054826,0.002505,0.007522,0.005557,0.146678,0.001755,0.002194,0.004436,0.084700,0.002184,0.060857,0.055917,0.051851,0.207006,0.057295,0.024503,0.432145,0.011606,0.114045,1.425856,0.602880,0.456639,0.347181,0.269515,0.231747,0.230282,0.203409,0.192267,0.184865,0.175401,0.170524,0.160100,0.004361,0.003582,0.039527,0.002593,0.006960,0.006507,0.078616,0.001902,0.002795,0.004826,0.042961,0.002593,0.017822,200.000000,0.091974,Electronic
0.065004,0.039674,3.134375,0.168124,0.205422,0.543418,0.010595,0.108388,-24.490546,2.439240,0.275285,0.301441,0.050519,0.142510,0.079786,0.208114,0.245485,0.139602,-0.048572,0.001805,-0.063803,0.012755,0.010767,0.058145,0.004597,0.025736,0.003627,0.142703,0.001179,0.003036,0.009395,0.040607,0.005591,0.052719,0.037841,0.022047,0.157248,0.044820,0.028168,0.340265,0.009872,0.090145,1.038324,0.488820,0.356239,0.288807,0.244275,0.215609,0.201651,0.207116,0.216082,0.227345,0.202869,0.202333,0.178281,0.015786,0.011781,0.027826,0.004946,0.018528,0.004185,0.079602,0.001433,0.003261,0.008679,0.024774,0.007201,0.020736,70.588235,0.134462,Electronic
0.101748,0.051841,2.995058,0.198268,0.217017,0.896005,0.013419,0.174535,-23.780873,2.135057,-0.025250,0.380007,0.292959,0.187312,0.114575,0.060066,0.066532,0.025235,0.040485,0.079057,0.009960,0.010820,0.003870,0.082312,0.008255,0.018503,0.006998,0.067501,0.002164,0.004203,0.012453,0.052480,0.003417,0.036970,0.046442,0.028458,0.267894,0.033161,0.021040,0.355523,0.009437,0.088420,0.919684,0.433349,0.376268,0.323090,0.285672,0.263152,0.246808,0.241074,0.225304,0.214375,0.209127,0.199279,0.195783,0.011807,0.004780,0.067125,0.007669,0.017048,0.006770,0.056819,0.002493,0.004143,0.011417,0.043087,0.003647,0.018769,150.000000,0.181215,Electronic
