@RELATION data/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,music}

@DATA
0.086627,0.050586,3.077820,0.183088,0.193144,0.766841,0.008804,0.144215,-22.896267,1.622219,0.287796,0.167674,0.092352,0.172211,-0.036139,0.124186,-0.207903,-0.145169,-0.132105,0.220583,-0.056636,0.011517,0.003728,0.051112,0.012500,0.012998,0.010956,0.052712,0.003248,0.005970,0.015020,0.038178,0.002436,0.027182,0.052567,0.038662,0.204128,0.056800,0.028316,0.480904,0.007648,0.141562,1.051503,0.520650,0.801725,0.439538,0.576548,0.328132,0.313317,0.226545,0.309270,0.232081,0.274269,0.369108,0.273887,0.010172,0.004548,0.049700,0.010692,0.011885,0.017149,0.052693,0.006085,0.005732,0.018676,0.053487,0.003113,0.017545,music
0.076259,0.100222,3.167633,0.176264,0.195200,0.615381,0.004684,0.105422,-21.925575,1.806754,0.727392,0.174958,-0.068805,0.067763,0.036210,0.204673,0.034152,0.395470,0.275161,0.277774,0.139864,0.008055,0.004736,0.057950,0.003474,0.019421,0.009985,0.055145,0.002450,0.021430,0.008605,0.069344,0.005586,0.033376,0.042372,0.037619,0.133357,0.052499,0.032085,0.381279,0.003191,0.103815,1.075132,0.491765,0.430934,0.306832,0.225731,0.282254,0.229341,0.272825,0.308438,0.248428,0.285949,0.271297,0.215084,0.007068,0.006103,0.037854,0.003371,0.014247,0.012988,0.049381,0.003617,0.014960,0.007147,0.036040,0.006841,0.012938,music
0.099263,0.025620,3.171708,0.190895,0.199602,0.810085,0.005280,0.161683,-23.791594,1.901268,0.285992,0.053169,0.096942,0.068945,-0.077051,0.015999,0.166513,0.296673,0.038025,-0.004253,0.027811,0.026069,0.005142,0.044704,0.005402,0.016591,0.009174,0.036587,0.002913,0.004119,0.014119,0.032539,0.004428,0.023777,0.047271,0.013598,0.157105,0.062700,0.039439,0.454641,0.004071,0.122027,1.211270,0.599958,0.646791,0.356250,0.193721,0.237642,0.303259,0.365842,0.356613,0.277418,0.265494,0.171869,0.226197,0.036649,0.007893,0.037742,0.003963,0.015856,0.009741,0.033758,0.004651,0.005625,0.020133,0.022848,0.007879,0.011276,music
0.090370,0.064784,3.152681,0.182201,0.192904,0.761568,0.007585,0.153925,-23.778537,1.945238,0.371015,-0.120847,0.019988,0.103916,0.102036,-0.059999,0.025529,-0.022093,-0.023377,-0.205118,-0.099123,0.025843,0.004166,0.046878,0.017515,0.008013,0.003666,0.152282,0.001752,0.003770,0.005670,0.014143,0.006140,0.050005,0.085706,0.056404,0.135496,0.077557,0.031426,0.705245,0.007234,0.183936,1.327937,0.557808,0.387683,0.346262,0.358969,0.254111,0.330787,0.281730,0.273316,0.280837,0.208018,0.248263,0.255963,0.028822,0.005490,0.043300,0.023295,0.008981,0.003447,0.137239,0.002223,0.004699,0.005602,0.013521,0.010556,0.034616,music
0.044385,0.036268,3.126262,0.128630,0.162362,0.348699,0.007079,0.064723,-23.802539,2.362963,0.599231,0.711059,-0.080704,0.279024,0.211901,0.136066,0.154457,0.019502,-0.056849,-0.269010,-0.087516,0.010001,0.014592,0.094152,0.005998,0.025541,0.010887,0.037142,0.001257,0.002695,0.007893,0.067245,0.001430,0.037111,0.028217,0.017801,0.141735,0.042764,0.030674,0.351798,0.004996,0.087771,1.243506,0.595251,0.296113,0.204505,0.243691,0.251721,0.228181,0.230877,0.245381,0.190548,0.186530,0.220004,0.210788,0.009067,0.019277,0.048834,0.005993,0.019980,0.014489,0.036842,0.001711,0.002145,0.007045,0.056840,0.001339,0.014092,music
0.071631,0.098154,3.104549,0.174933,0.191936,0.639667,0.009896,0.107146,-22.867855,1.512759,0.053318,0.382152,0.249336,0.475780,-0.002951,-0.034275,0.037426,0.233238,0.283737,0.240721,0.056594,0.004948,0.001601,0.094449,0.003653,0.010487,0.004666,0.117945,0.001496,0.004297,0.006269,0.029529,0.001365,0.050512,0.044958,0.095293,0.267940,0.042672,0.019588,0.479017,0.011220,0.096182,1.311125,0.757320,0.427993,0.309175,0.272280,0.314126,0.238533,0.182330,0.204073,0.309636,0.250472,0.258912,0.186417,0.007848,0.002316,0.082766,0.003600,0.010875,0.007985,0.130465,0.002036,0.005373,0.006731,0.036954,0.001907,0.032217,music
0.050011,0.175403,3.152514,0.177912,0.217871,0.419204,0.012898,0.071393,-22.119913,2.133683,0.103151,0.405191,0.152447,0.195393,0.154203,0.145078,0.073030,0.243706,0.224388,0.077249,-0.044834,0.006298,0.001248,0.051971,0.004209,0.017361,0.004201,0.149887,0.000602,0.005104,0.009894,0.064503,0.002630,0.053989,0.032428,0.102196,0.147961,0.043836,0.023616,0.342607,0.014651,0.080908,1.145621,0.500544,0.556654,0.279478,0.398572,0.252728,0.255113,0.187142,0.225287,0.207605,0.233246,0.221843,0.199764,0.008465,0.001735,0.028447,0.005146,0.024388,0.007943,0.151810,0.000561,0.007270,0.011235,0.057773,0.005870,0.033871,music
0.020259,0.130951,3.135987,0.102191,0.174289,0.143386,0.009757,0.033961,-22.791342,2.492439,-0.240072,0.033104,0.341551,0.358825,0.068570,-0.002934,0.098714,0.358024,0.457050,0.085290,-0.097501,0.002822,0.001313,0.121020,0.002634,0.011312,0.002786,0.194167,0.004113,0.003244,0.005616,0.019779,0.004128,0.066151,0.019804,0.073708,0.106298,0.027598,0.033444,0.242030,0.007174,0.042640,1.121967,0.669172,0.534192,0.342173,0.317777,0.298317,0.299600,0.201129,0.256964,0.275614,0.260951,0.178279,0.172813,0.002951,0.002297,0.074400,0.003043,0.007079,0.003748,0.107794,0.006017,0.003891,0.005834,0.011692,0.005247,0.022650,music
0.061933,0.200151,3.155766,0.210835,0.219951,0.580594,0.003975,0.072868,-21.647739,1.219751,0.162874,0.370776,0.400101,0.294719,0.231742,0.155006,0.156982,0.244007,0.092733,0.001784,-0.043830,0.002664,0.001041,0.099647,0.004014,0.013047,0.001830,0.190649,0.001534,0.001842,0.005454,0.037099,0.001775,0.063713,0.026122,0.100167,0.170069,0.017142,0.010714,0.260555,0.004336,0.070579,0.991142,0.438573,0.292215,0.247999,0.198481,0.140145,0.221487,0.188461,0.230867,0.196607,0.193633,0.193424,0.162679,0.002255,0.001304,0.066021,0.005397,0.012992,0.003038,0.126960,0.001417,0.002151,0.006398,0.030291,0.001847,0.028258,music
0.051010,0.076453,3.245082,0.136757,0.180843,0.458998,0.003318,0.090358,-22.089922,2.388259,0.070028,0.366366,0.079432,0.106774,0.192784,0.059257,0.034593,-0.028462,-0.213871,-0.087988,-0.073636,0.065870,0.009383,0.083444,0.006131,0.038720,0.012242,0.009106,0.000869,0.003949,0.003905,0.011479,0.004892,0.035452,0.045460,0.027719,0.054152,0.051716,0.026626,0.479910,0.002959,0.102465,0.788861,0.726595,0.249579,0.315039,0.276086,0.248714,0.207313,0.173858,0.178313,0.194575,0.231358,0.176431,0.186344,0.039060,0.009227,0.030759,0.003415,0.024130,0.006279,0.004347,0.000803,0.002671,0.001771,0.004592,0.004305,0.011601,music
0.078755,0.077199,3.153213,0.166951,0.175275,0.747533,0.005684,0.154719,-22.518036,2.115047,0.642815,0.302855,0.105324,0.039387,0.309795,0.170291,0.046448,0.095274,0.130104,0.027292,0.110113,0.007531,0.006977,0.048524,0.004880,0.027359,0.014411,0.062803,0.001669,0.005386,0.016603,0.038259,0.003076,0.027071,0.046799,0.039359,0.089493,0.052096,0.026124,0.504576,0.003898,0.133063,1.125369,0.560148,0.572066,0.342353,0.340856,0.320229,0.312857,0.263288,0.285691,0.260634,0.240368,0.142953,0.238004,0.007591,0.009734,0.034997,0.004039,0.021997,0.015464,0.048212,0.002296,0.004896,0.019542,0.028049,0.004446,0.012774,music
0.037591,0.054011,2.780268,0.159408,0.203680,0.416282,0.035513,0.056828,-26.659715,1.891540,1.211551,0.842422,0.457071,0.458116,0.204330,0.302365,0.183648,0.213956,0.059769,0.077016,0.107939,0.004711,0.000549,0.138112,0.001606,0.025833,0.001413,0.121595,0.000245,0.000887,0.005329,0.027951,0.000301,0.058618,0.034565,0.082267,0.447862,0.075365,0.040672,0.463932,0.047920,0.093396,3.943421,1.113577,0.535548,0.349233,0.249867,0.290768,0.182058,0.140629,0.123889,0.148875,0.126080,0.167609,0.154671,0.004256,0.000993,0.087386,0.002771,0.032475,0.001881,0.105128,0.000430,0.001207,0.004603,0.042262,0.000393,0.023771,music
0.044181,0.067926,3.123856,0.153589,0.199628,0.391928,0.009099,0.061978,-23.660571,1.575937,0.056796,0.614834,0.358266,0.097463,-0.102373,0.018426,0.261228,0.222086,0.215318,-0.024004,-0.054131,0.005058,0.000606,0.143610,0.002415,0.010433,0.004645,0.091617,0.000602,0.001551,0.007333,0.034338,0.004785,0.048864,0.033091,0.035451,0.168579,0.044101,0.024259,0.360648,0.006395,0.056501,1.319348,1.201425,0.525588,0.314330,0.247366,0.233370,0.257051,0.285271,0.288841,0.468695,0.256055,0.286418,0.222481,0.006261,0.000592,0.079738,0.002505,0.010864,0.009146,0.054306,0.000858,0.001817,0.007341,0.025784,0.009942,0.020488,music
0.046019,0.055711,3.047115,0.138692,0.170272,0.429964,0.020783,0.074047,-24.820059,1.688859,0.097408,-0.008435,0.195221,0.019603,0.096267,0.110764,-0.052627,0.189603,0.146048,0.086626,0.048633,0.003896,0.001307,0.260426,0.003145,0.006252,0.002785,0.035481,0.001722,0.003898,0.011014,0.024373,0.001645,0.076545,0.038807,0.044580,0.147722,0.051103,0.026495,0.369446,0.034534,0.098217,1.640769,0.647419,0.754995,0.643630,0.437598,0.296500,0.350704,0.209564,0.272193,0.234090,0.245091,0.213780,0.225536,0.005791,0.001440,0.148881,0.004095,0.008440,0.004749,0.043724,0.002249,0.006847,0.010442,0.034120,0.003202,0.035883,music
0.053267,0.132342,2.971841,0.174237,0.208002,0.540161,0.035599,0.099841,-23.755855,1.679491,0.190354,0.886176,0.630297,0.311780,0.226499,0.170383,0.064196,0.296537,0.037573,0.071091,0.154569,0.003913,0.001490,0.098725,0.002488,0.012556,0.001085,0.148643,0.002117,0.001914,0.004998,0.040247,0.000860,0.057129,0.051117,0.096290,0.356094,0.062930,0.025361,0.598059,0.043595,0.127314,1.672789,0.843381,0.570007,0.298566,0.349818,0.269735,0.257804,0.339166,0.181697,0.268134,0.260873,0.194799,0.219651,0.005458,0.002364,0.073991,0.003244,0.011623,0.001055,0.147322,0.003674,0.002583,0.008163,0.042417,0.001305,0.034262,music
0.040279,0.049045,3.118516,0.095388,0.155772,0.469702,0.004906,0.080581,-23.823454,2.075888,0.738301,0.003462,0.119130,-0.160565,-0.230267,0.738184,0.250678,-0.367847,-0.359566,0.062689,0.241602,0.008383,0.020016,0.023852,0.015865,0.023548,0.001279,0.140896,0.000342,0.001024,0.002378,0.031869,0.000603,0.039626,0.013457,0.026282,0.119922,0.018847,0.027650,0.183482,0.003509,0.032277,0.635927,0.345225,0.346170,0.288073,0.271192,0.326028,0.359605,0.215601,0.348945,0.218684,0.214538,0.273782,0.158000,0.008609,0.018572,0.011343,0.006795,0.015960,0.000879,0.071420,0.000324,0.000971,0.001401,0.014685,0.000383,0.018278,music
0.055864,0.044187,3.164143,0.115605,0.145787,0.506000,0.004827,0.084846,-22.342601,1.539724,0.431450,0.059190,0.299216,0.594060,-0.111056,-0.004515,-0.066042,0.111103,0.111087,-0.097511,-0.029975,0.014947,0.002347,0.018856,0.012720,0.019966,0.004649,0.036378,0.007276,0.007716,0.015803,0.058139,0.005506,0.021371,0.018203,0.025716,0.092884,0.018071,0.022631,0.230718,0.002454,0.036750,0.759503,0.383305,0.314855,0.325142,0.269742,0.326572,0.199880,0.168640,0.187994,0.181125,0.177799,0.147459,0.128056,0.010893,0.002113,0.011080,0.013304,0.011768,0.004869,0.025114,0.014838,0.008584,0.013780,0.049815,0.005186,0.011349,music
0.057248,0.050939,3.099297,0.153178,0.170944,0.650993,0.017128,0.115041,-25.640119,1.716167,1.299167,0.637267,0.453012,0.405827,0.388321,0.267091,0.141866,0.019206,-0.125213,-0.041158,-0.067131,0.003569,0.003771,0.023796,0.002525,0.079984,0.002435,0.079730,0.000806,0.001585,0.005947,0.023260,0.000586,0.038467,0.053073,0.089775,0.144656,0.069929,0.034211,0.641916,0.018677,0.130725,1.869203,1.040019,0.697540,0.465388,0.292365,0.309838,0.311685,0.348971,0.202903,0.247724,0.252693,0.231219,0.290444,0.004309,0.010346,0.013625,0.002222,0.060829,0.002347,0.060772,0.001265,0.002725,0.005688,0.040525,0.000647,0.018155,music
0.009006,0.098730,2.999965,0.078472,0.163210,0.037913,0.008167,0.011706,-23.945983,3.128254,0.503974,0.502785,0.196890,0.084419,-0.067865,0.171724,-0.000132,0.117349,0.055954,0.056918,0.058741,0.004306,0.000993,0.058797,0.002093,0.034475,0.002085,0.267209,0.000259,0.005626,0.004357,0.027515,0.000662,0.074106,0.003825,0.037564,0.180188,0.031182,0.042663,0.038369,0.005998,0.002984,0.740966,0.483047,0.243181,0.212847,0.179108,0.172687,0.214085,0.207619,0.128153,0.162907,0.186928,0.184981,0.154537,0.002922,0.001316,0.038424,0.001760,0.021224,0.001432,0.049065,0.000303,0.005078,0.002487,0.015111,0.000689,0.012106,music
0.051407,0.111470,3.030950,0.170461,0.197442,0.472816,0.011904,0.066833,-23.455078,1.751705,0.527872,0.288655,0.172766,0.035056,-0.016950,0.167423,0.305531,0.173081,-0.022824,-0.053075,-0.064444,0.011590,0.001765,0.053724,0.005853,0.015731,0.001293,0.211665,0.000522,0.001387,0.007647,0.022043,0.008317,0.066908,0.037837,0.116531,0.368320,0.032504,0.018620,0.356751,0.010942,0.066320,2.014420,0.601464,0.465446,0.342218,0.303989,0.245155,0.256860,0.343586,0.306282,0.298241,0.348561,0.177821,0.208215,0.021768,0.002322,0.070745,0.008184,0.019344,0.002115,0.144966,0.000685,0.001436,0.009709,0.024496,0.021751,0.032686,music
0.066300,0.055505,3.107322,0.178391,0.197372,0.537984,0.005578,0.088090,-23.452283,2.100450,0.341576,0.292180,0.291682,0.329867,0.156149,0.214320,-0.041450,0.029999,-0.045915,0.118536,0.182516,0.006029,0.002226,0.061401,0.005156,0.042177,0.006306,0.086380,0.001176,0.003173,0.012911,0.042724,0.001545,0.037232,0.035577,0.058556,0.110558,0.049866,0.030364,0.373070,0.003876,0.093208,0.716094,0.488474,0.573174,0.367901,0.363382,0.338528,0.316065,0.206542,0.210686,0.276849,0.211007,0.280276,0.187053,0.006855,0.002826,0.039759,0.005329,0.029652,0.012722,0.061074,0.001727,0.003673,0.023928,0.035624,0.002257,0.012147,music
0.092309,0.027509,3.014963,0.242956,0.231510,0.642607,0.006756,0.164678,-25.312484,2.544268,0.799182,0.537853,0.480682,0.525579,-0.092218,-0.094975,0.149626,0.019020,0.034442,0.134345,-0.169743,0.007387,0.000581,0.054941,0.004237,0.024262,0.003257,0.177198,0.000469,0.002548,0.019881,0.039660,0.000583,0.054545,0.044050,0.016725,0.245169,0.057801,0.018364,0.397291,0.005968,0.184613,1.066963,0.395622,0.263749,0.270693,0.240388,0.237055,0.219713,0.167250,0.211411,0.200065,0.184247,0.152964,0.179392,0.006638,0.000610,0.035731,0.004458,0.017662,0.002034,0.089776,0.000292,0.002634,0.013980,0.045585,0.000442,0.018974,music
0.056965,0.048997,3.056597,0.157344,0.193292,0.556224,0.009304,0.071348,-23.658991,1.766277,0.689407,-0.225282,0.239441,0.464132,0.050931,0.197083,-0.529525,0.011387,-0.210306,0.264737,0.100286,0.007536,0.001011,0.098074,0.011101,0.022568,0.011943,0.108814,0.002236,0.003154,0.009842,0.020649,0.000825,0.045664,0.036176,0.032734,0.281535,0.036585,0.023290,0.395103,0.007618,0.072964,0.908206,0.698510,0.490454,0.499841,0.338595,0.313822,0.320407,0.280465,0.360136,0.276505,0.259349,0.240230,0.211735,0.011166,0.001106,0.070422,0.014055,0.016737,0.016434,0.108346,0.004801,0.004326,0.017697,0.019149,0.000754,0.026114,music
0.131443,0.067524,3.197494,0.206185,0.176880,1.367518,0.003459,0.209778,-22.693517,0.083110,-0.336676,-0.384841,0.136279,-0.161101,-0.358874,0.222663,-0.027909,0.090106,-0.087007,0.016269,-0.122096,0.020953,0.004285,0.020583,0.003481,0.012211,0.004701,0.027966,0.003476,0.004502,0.008768,0.014389,0.003854,0.016629,0.062280,0.052419,0.135191,0.049254,0.027860,0.561873,0.002106,0.116354,1.322304,0.997444,0.564685,0.716295,0.388356,0.288509,0.349775,0.191860,0.332083,0.194505,0.213752,0.168696,0.263733,0.026655,0.005881,0.024419,0.003267,0.014278,0.006962,0.039053,0.003966,0.006366,0.010201,0.016921,0.005185,0.013408,music
0.049637,0.052104,3.090150,0.126511,0.155837,0.440613,0.008758,0.078312,-23.123386,1.600373,0.303906,0.131899,-0.139971,0.208650,0.106799,0.195026,0.027695,-0.057964,0.047115,-0.007740,0.016110,0.010580,0.003690,0.029159,0.007777,0.013625,0.005047,0.088503,0.002194,0.009215,0.012056,0.048520,0.005032,0.033679,0.025026,0.042611,0.219923,0.037033,0.029252,0.331928,0.005951,0.062267,1.287514,0.641819,0.760990,0.433672,0.531096,0.225338,0.346234,0.242180,0.234715,0.256299,0.161550,0.218933,0.233456,0.015701,0.003775,0.021528,0.009848,0.012398,0.003784,0.098379,0.005145,0.012321,0.012397,0.054768,0.006981,0.026011,music
0.128074,0.115821,3.152631,0.238974,0.215203,0.970750,0.005314,0.200091,-22.882601,1.326592,0.458860,0.513699,0.220948,0.210984,0.215147,-0.041057,0.045125,-0.032001,-0.169210,0.020725,-0.081902,0.029951,0.002834,0.065687,0.003369,0.010586,0.003331,0.124500,0.001404,0.001961,0.010528,0.019739,0.001969,0.043848,0.117041,0.070656,0.120997,0.103024,0.041490,0.856303,0.006263,0.213023,2.827701,0.751922,0.818603,0.452627,0.416323,0.283503,0.207635,0.301487,0.252994,0.238256,0.280034,0.183905,0.166438,0.047531,0.004879,0.054571,0.002166,0.013011,0.003038,0.078537,0.002407,0.001587,0.011466,0.022377,0.002079,0.021805,music
0.070349,0.048212,3.170923,0.163353,0.184560,0.562982,0.004736,0.091765,-22.407591,1.994864,0.070325,-0.206187,-0.314297,0.228004,-0.024749,-0.186273,-0.131739,-0.154749,-0.225678,0.045716,0.085079,0.015293,0.001970,0.014049,0.020648,0.047245,0.015061,0.027117,0.008207,0.008905,0.008420,0.015936,0.026668,0.020014,0.025678,0.025223,0.151222,0.029021,0.013884,0.216088,0.001640,0.057465,1.000764,0.534212,0.585356,0.347431,0.303663,0.401618,0.365106,0.245903,0.254309,0.227196,0.269344,0.225598,0.182017,0.011587,0.001104,0.012240,0.021115,0.039125,0.014594,0.018067,0.015809,0.011965,0.009621,0.016384,0.023422,0.009154,music
0.065755,0.051527,3.150947,0.183550,0.204540,0.583424,0.003508,0.088521,-22.778816,1.685768,0.558164,0.643647,0.245513,0.232332,0.079008,0.005866,0.155974,-0.034693,-0.070760,0.011951,-0.257057,0.037488,0.000960,0.108840,0.009627,0.014804,0.002293,0.028295,0.000760,0.001727,0.014405,0.063440,0.003933,0.038140,0.017195,0.024794,0.090439,0.034413,0.020462,0.190158,0.003660,0.047612,0.982880,0.372386,0.305124,0.267904,0.221041,0.214082,0.193025,0.193920,0.189811,0.135210,0.157598,0.141933,0.166937,0.023447,0.000613,0.047930,0.005504,0.015803,0.001769,0.041960,0.000476,0.001069,0.011770,0.037670,0.003344,0.008975,music
0.052257,0.057156,3.122366,0.145593,0.170135,0.454434,0.008855,0.099750,-23.716361,2.582150,-0.436169,0.027323,0.345205,0.213795,0.428636,0.244396,-0.232604,-0.239197,-0.046742,0.026327,0.066242,0.012321,0.001785,0.031810,0.017580,0.055276,0.006813,0.026618,0.003174,0.001763,0.015705,0.031757,0.002485,0.028339,0.034348,0.065726,0.225849,0.056694,0.022511,0.478313,0.006153,0.106452,1.499738,0.646940,0.650143,0.521121,0.308604,0.396143,0.361628,0.301493,0.374698,0.335547,0.308951,0.263897,0.247059,0.025860,0.001635,0.035838,0.018419,0.052808,0.008663,0.027786,0.004806,0.001944,0.017552,0.034633,0.003414,0.010491,music
0.057691,0.086842,3.010114,0.163315,0.204387,0.412825,0.011037,0.083144,-23.407230,3.003054,0.354514,0.265674,-0.015387,0.134361,0.131603,0.134599,0.087462,0.115759,0.153805,0.043743,-0.094111,0.014644,0.004421,0.050583,0.008748,0.034949,0.005388,0.070138,0.002661,0.006825,0.034321,0.037741,0.003751,0.032382,0.058478,0.070296,0.406345,0.070370,0.031918,0.533985,0.008088,0.132737,1.316285,0.644188,0.406388,0.447512,0.356586,0.300830,0.281223,0.255246,0.254020,0.237451,0.172824,0.177525,0.178702,0.026413,0.005657,0.031702,0.012003,0.020974,0.005520,0.072160,0.006061,0.013076,0.036398,0.031129,0.006165,0.016617,music
0.077495,0.071421,3.010859,0.155097,0.163132,0.664025,0.009099,0.130490,-23.430989,2.209314,0.319000,-0.157185,0.061554,0.282844,0.266846,0.132989,0.104118,0.130244,0.118904,0.126195,0.087080,0.009560,0.005451,0.058577,0.005876,0.019938,0.010012,0.076729,0.002306,0.007534,0.008034,0.039917,0.006051,0.031550,0.065529,0.064092,0.279675,0.065428,0.022332,0.652115,0.005823,0.154875,1.716130,0.855190,0.650856,0.342101,0.370922,0.424397,0.356846,0.290714,0.253857,0.243717,0.229965,0.253507,0.240272,0.011357,0.009759,0.048610,0.008456,0.018243,0.014738,0.068260,0.004302,0.012394,0.008583,0.027506,0.008827,0.017141,music
0.022085,0.020569,2.607834,0.127106,0.198642,0.183220,0.017476,0.042786,-26.782114,3.016224,0.098981,0.229446,-0.036278,-0.035397,-0.140382,-0.041873,-0.148424,0.057098,0.205240,0.057187,-0.197314,0.035527,0.002086,0.040358,0.003817,0.007044,0.012791,0.057909,0.002591,0.012383,0.022444,0.069228,0.002101,0.033787,0.024749,0.020862,0.142244,0.039903,0.028818,0.289153,0.008642,0.070870,1.011295,0.527187,0.341481,0.159997,0.127397,0.120102,0.102420,0.118453,0.157818,0.126709,0.116734,0.111385,0.122058,0.004775,0.001094,0.058738,0.001400,0.002994,0.001499,0.044952,0.004541,0.002110,0.011468,0.027688,0.001507,0.014271,music
0.037693,0.052286,2.757948,0.127271,0.175701,0.209308,0.010618,0.022913,-23.261370,2.087404,0.402892,0.345579,0.227002,0.260370,-0.039697,0.029406,0.056818,0.017930,0.101343,0.139619,0.192642,0.005647,0.001341,0.063787,0.005978,0.013374,0.003802,0.230956,0.001293,0.001287,0.007260,0.045014,0.001582,0.066134,0.003117,0.007546,0.036982,0.010649,0.014686,0.027737,0.002234,0.002429,0.511938,0.129581,0.143983,0.104580,0.095496,0.104413,0.097063,0.115518,0.091630,0.086673,0.111600,0.081938,0.067028,0.004241,0.000212,0.003026,0.001329,0.002417,0.001799,0.024207,0.000140,0.000850,0.002112,0.003734,0.000496,0.006894,music
0.094930,0.010399,2.974322,0.214346,0.221556,1.059512,0.007017,0.180989,-25.794071,1.911131,1.216483,0.301323,0.380438,0.092133,-0.131824,0.169994,0.122623,-0.131006,-0.131577,-0.006666,0.019765,0.041649,0.001582,0.038441,0.004818,0.025440,0.003147,0.031356,0.000486,0.003948,0.027134,0.028283,0.004141,0.024466,0.053201,0.010504,0.271422,0.068711,0.030021,0.667546,0.006657,0.122513,1.300824,0.886088,0.373023,0.462734,0.253674,0.234615,0.194165,0.188624,0.204541,0.195987,0.197248,0.196344,0.191205,0.044553,0.001606,0.027524,0.004131,0.019550,0.002876,0.021187,0.000404,0.003429,0.023523,0.026715,0.005777,0.010318,music
0.068580,0.043381,3.082734,0.166947,0.187080,0.466195,0.005925,0.091062,-24.066479,1.873191,-0.100461,0.094152,0.602289,0.395088,0.234916,0.205596,-0.066343,0.006146,0.025301,0.309803,0.256722,0.007704,0.004884,0.103189,0.003410,0.023859,0.007729,0.119239,0.004193,0.002368,0.004002,0.032115,0.002999,0.057098,0.044260,0.024085,0.184043,0.049684,0.021048,0.404405,0.004628,0.111457,1.222307,0.393636,0.650451,0.485939,0.433093,0.309613,0.295312,0.306561,0.299375,0.314645,0.254013,0.304294,0.256320,0.009460,0.011368,0.050034,0.004900,0.012429,0.009692,0.076648,0.008786,0.003198,0.003782,0.030684,0.005622,0.025202,music
0.090721,0.040411,3.094122,0.168842,0.162785,0.909196,0.006222,0.164088,-23.370706,1.649027,0.326803,-0.049680,-0.105201,-0.110956,-0.067983,0.015331,-0.028820,-0.049854,-0.073006,0.082826,0.030548,0.008417,0.003581,0.057790,0.007694,0.012451,0.017606,0.030112,0.002552,0.010639,0.019527,0.027174,0.004575,0.026064,0.057756,0.036026,0.266914,0.050604,0.021982,0.527858,0.004707,0.106515,1.751014,0.651255,0.610204,0.445004,0.391954,0.334110,0.367393,0.262843,0.247699,0.236006,0.203228,0.268115,0.212325,0.011408,0.005077,0.075104,0.008462,0.015341,0.028503,0.022830,0.003745,0.011898,0.018386,0.034754,0.005717,0.018089,music
