@RELATION knnSpeaker
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bbc_sp_1,jimcarrey,F2,M3,bbc_sp_4,thodoris,dw_sp04,psomiadis,TI,M5,letterman1,M1,M4,tv_aytias,billmarrey,dw_spk02,F3,lusa_spk01,dw_spk01,bbc_sp_2,F5,lusa_spk04,lusa_spk03}

@DATA
0.073516,0.024253,2.941038,0.175775,0.202320,0.501167,0.010772,0.085870,-24.718708,2.594368,0.754534,0.225412,-0.444209,0.281786,-0.168519,0.169945,0.190607,0.023357,0.036127,0.125942,0.046646,0.006099,0.002012,0.034694,0.038196,0.078154,0.008470,0.032008,0.000595,0.002372,0.023571,0.014896,0.005209,0.029456,0.079089,0.020486,0.402101,0.058332,0.034109,0.417321,0.005455,0.101391,1.804981,0.599710,0.861765,0.365272,0.372395,0.251621,0.289037,0.242892,0.243202,0.239555,0.195581,0.140840,0.159382,0.005823,0.002167,0.032437,0.038007,0.034543,0.013726,0.042444,0.000797,0.003017,0.023635,0.008355,0.009075,0.011025,thodoris
0.098399,0.034461,2.916600,0.197714,0.212653,0.642046,0.010474,0.128276,-25.716616,2.287607,0.774718,0.078972,-0.316760,0.021347,0.149434,0.020941,0.095977,0.005912,-0.065941,0.089516,0.085898,0.010088,0.003833,0.029037,0.017577,0.053020,0.030710,0.069130,0.000594,0.003415,0.009881,0.020561,0.009504,0.033324,0.085275,0.037115,0.402196,0.067604,0.034660,0.512980,0.007797,0.128088,3.548594,0.778568,0.536786,0.235291,0.440843,0.237241,0.350507,0.230695,0.251450,0.252072,0.212027,0.231845,0.225640,0.014315,0.005988,0.029722,0.023194,0.038716,0.048871,0.085984,0.000512,0.002541,0.008888,0.019977,0.012508,0.019929,thodoris
0.074487,0.014653,2.903194,0.164994,0.200350,0.593968,0.010852,0.118030,-25.634782,2.823362,0.280715,0.231144,0.008535,-0.199731,0.246616,0.258735,0.144646,0.013676,0.094014,0.122507,0.047485,0.013550,0.007636,0.068770,0.009505,0.045272,0.006770,0.051764,0.001335,0.010030,0.011011,0.017016,0.002832,0.027600,0.064928,0.024872,0.280958,0.065978,0.032778,0.618462,0.008347,0.137463,1.551589,0.968800,0.563748,0.330348,0.317113,0.305657,0.381490,0.294640,0.159246,0.152374,0.159617,0.171444,0.239969,0.012913,0.009206,0.036995,0.007697,0.025882,0.007083,0.047210,0.001740,0.011040,0.007173,0.012691,0.002790,0.009183,thodoris
0.103200,0.022196,2.927990,0.185493,0.183436,0.946351,0.017875,0.182286,-24.863112,1.850718,0.765540,0.762399,-0.372159,-0.105247,-0.015184,0.044350,-0.076495,0.107120,-0.468191,-0.039572,-0.174553,0.027919,0.003485,0.050637,0.041215,0.021624,0.007409,0.020363,0.001313,0.005088,0.016472,0.033097,0.003757,0.030027,0.065338,0.018300,0.421078,0.054174,0.027625,0.590397,0.016733,0.118303,2.145122,0.834577,0.683376,0.448110,0.383459,0.360431,0.299107,0.209268,0.318899,0.250615,0.337749,0.226666,0.270810,0.030711,0.003316,0.057798,0.072719,0.019786,0.009193,0.022526,0.002401,0.004650,0.016325,0.041506,0.003551,0.019150,dw_sp04
0.118557,0.036551,2.947842,0.208290,0.192616,0.803300,0.019759,0.206212,-24.714310,2.471049,0.783136,0.273039,-0.184883,-0.427818,-0.228508,0.090609,0.042739,0.149327,-0.327167,0.005299,-0.178560,0.036484,0.004670,0.029652,0.018713,0.031359,0.013843,0.025364,0.000810,0.012799,0.013912,0.019955,0.013360,0.026151,0.121335,0.030398,0.393855,0.125340,0.038846,0.840458,0.013525,0.223486,1.648770,1.368991,0.538989,0.372003,0.405972,0.409173,0.345630,0.318018,0.274841,0.307257,0.290189,0.262161,0.275971,0.045985,0.005873,0.032803,0.027816,0.050489,0.020311,0.026865,0.001343,0.021560,0.017196,0.028743,0.026067,0.014248,dw_sp04
0.169661,0.030762,2.951802,0.247982,0.197478,1.262606,0.012934,0.270221,-25.471417,1.343814,0.691528,0.468538,-0.080849,-0.113935,-0.202024,0.099442,-0.046438,0.143543,-0.289536,-0.026766,-0.401284,0.031803,0.003887,0.026581,0.007521,0.009435,0.004797,0.012753,0.001999,0.004502,0.029827,0.046772,0.004578,0.023462,0.131157,0.038435,0.408328,0.101160,0.025543,0.752981,0.009612,0.183399,2.767224,1.253548,0.627609,0.560797,0.406657,0.413392,0.356277,0.239485,0.232121,0.243064,0.202907,0.233147,0.311641,0.045868,0.005804,0.040853,0.008898,0.010688,0.004960,0.014221,0.003513,0.006095,0.038066,0.050829,0.006444,0.016962,dw_sp04
0.089362,0.033794,3.094004,0.189329,0.196223,0.687517,0.015230,0.147000,-24.276823,2.152467,1.144342,0.403754,-0.143846,-0.135641,-0.131035,0.039967,0.005013,0.125450,-0.276477,-0.013014,-0.168832,0.024422,0.004743,0.034399,0.039371,0.045903,0.011285,0.049879,0.000847,0.006006,0.015653,0.017454,0.004663,0.034144,0.078384,0.022264,0.166087,0.068106,0.028100,0.603154,0.010332,0.151315,1.665361,0.810403,0.719789,0.567855,0.355454,0.244563,0.300177,0.253808,0.324855,0.263247,0.246523,0.269052,0.271817,0.041545,0.009908,0.034226,0.054457,0.048966,0.017134,0.051250,0.001093,0.014307,0.020833,0.023966,0.011275,0.011632,dw_sp04
0.080601,0.035675,2.985571,0.171852,0.191395,0.698095,0.015657,0.141357,-24.321393,2.577474,0.512845,0.429292,0.043459,-0.378017,-0.076560,0.061120,-0.007132,0.271758,-0.179476,-0.029925,-0.190526,0.029501,0.004272,0.039687,0.020736,0.030962,0.007915,0.028671,0.001334,0.008494,0.025089,0.039881,0.007891,0.028707,0.044573,0.034135,0.256048,0.046203,0.028343,0.446793,0.009300,0.132231,1.703946,0.815918,0.791421,0.542054,0.551397,0.390506,0.304340,0.310873,0.257901,0.306061,0.213193,0.218236,0.234842,0.031154,0.004771,0.037954,0.034926,0.041121,0.007950,0.033519,0.002002,0.007876,0.030288,0.037314,0.012880,0.009962,dw_sp04
0.109417,0.027592,3.047632,0.209542,0.200738,1.019073,0.013201,0.202121,-24.588334,1.844120,0.570463,0.647603,0.167212,-0.175545,-0.011107,0.068513,-0.320620,0.207428,-0.249318,0.075818,-0.147667,0.022083,0.002140,0.043914,0.022571,0.039738,0.013089,0.039046,0.001988,0.005070,0.018157,0.030217,0.002444,0.030399,0.070470,0.026834,0.208459,0.066613,0.041299,0.584806,0.008293,0.154173,2.108640,0.681276,0.814682,0.481285,0.456392,0.361961,0.321380,0.276126,0.309053,0.401276,0.303298,0.287768,0.219706,0.033538,0.002225,0.050309,0.041010,0.045778,0.014601,0.037096,0.002231,0.005035,0.027619,0.032811,0.002929,0.013772,dw_sp04
0.085392,0.023649,3.036041,0.194496,0.201846,0.735785,0.016689,0.151143,-24.880870,2.250084,0.739826,0.366982,0.047146,-0.259008,-0.147498,0.107213,-0.049909,0.236706,-0.216660,0.019229,-0.257668,0.027003,0.003593,0.049478,0.019448,0.023076,0.019934,0.056899,0.001369,0.004608,0.019685,0.036879,0.006919,0.034772,0.056646,0.019760,0.279523,0.070083,0.038164,0.458129,0.009852,0.143288,2.014194,0.769493,0.870729,0.454505,0.576372,0.404991,0.301754,0.249063,0.418566,0.257888,0.277436,0.250092,0.258890,0.033271,0.004997,0.052745,0.039723,0.026620,0.034786,0.067025,0.002214,0.006603,0.027003,0.036683,0.011452,0.015587,dw_sp04
0.068657,0.052680,3.075442,0.171366,0.198918,0.500575,0.015992,0.111214,-24.112716,2.431623,1.312327,0.574910,-0.037629,0.020928,-0.040596,0.004399,0.024829,0.286309,-0.133374,0.157304,-0.178867,0.031549,0.001280,0.056351,0.012161,0.026047,0.005192,0.026542,0.000438,0.005279,0.024276,0.080288,0.002826,0.035082,0.060657,0.043225,0.193412,0.061621,0.034953,0.419694,0.012042,0.130261,1.505791,0.716672,0.590043,0.332994,0.318104,0.349022,0.316247,0.252956,0.278907,0.312532,0.259202,0.239109,0.222911,0.051707,0.001798,0.048953,0.019129,0.031040,0.005647,0.020978,0.000515,0.009996,0.030572,0.044420,0.007197,0.011799,dw_sp04
0.098266,0.030307,2.934427,0.188563,0.190597,0.862823,0.013947,0.163500,-24.166258,2.036201,0.785763,0.609245,-0.177949,-0.143716,-0.156381,0.060867,-0.106749,0.306541,-0.270701,-0.006358,-0.183844,0.030402,0.003892,0.057790,0.017952,0.024858,0.014658,0.032332,0.001961,0.003965,0.015833,0.032043,0.006177,0.032568,0.057501,0.020258,0.354678,0.059660,0.024483,0.647397,0.011284,0.138286,1.617901,0.898517,0.785547,0.491619,0.464015,0.379730,0.316000,0.301820,0.333769,0.210304,0.195292,0.250419,0.278905,0.045452,0.006874,0.064520,0.025379,0.031819,0.025516,0.043848,0.004423,0.003800,0.018672,0.043200,0.009286,0.015113,dw_sp04
0.144431,0.028432,2.920518,0.233280,0.208294,1.161554,0.011484,0.237143,-24.913511,1.731176,0.717544,0.751231,0.005317,-0.158148,-0.060555,-0.027151,-0.135124,0.226816,-0.212316,-0.005313,-0.157320,0.036383,0.002449,0.044515,0.020533,0.023804,0.008562,0.030222,0.001369,0.007228,0.017238,0.024556,0.002463,0.026404,0.118671,0.030149,0.443869,0.095954,0.024340,0.812337,0.009518,0.207003,2.374248,0.970703,0.647096,0.372408,0.408391,0.350021,0.252402,0.240343,0.356811,0.235769,0.321468,0.265559,0.242016,0.047381,0.003578,0.042749,0.030351,0.034449,0.010577,0.031808,0.001609,0.009510,0.017931,0.025727,0.002895,0.012406,dw_sp04
0.178746,0.051670,3.129763,0.313340,0.267414,1.248374,0.011220,0.332879,-23.218775,2.090169,0.426885,-0.206597,-0.258730,0.195648,0.077378,-0.082368,-0.225142,-0.207499,-0.232780,-0.232155,-0.146160,0.030171,0.002235,0.037605,0.043914,0.018152,0.011097,0.014977,0.002187,0.003250,0.013855,0.013773,0.007413,0.024909,0.138439,0.024987,0.195089,0.122023,0.048974,0.692070,0.006600,0.283632,1.386489,0.886019,0.699795,0.470317,0.446889,0.329046,0.427434,0.388561,0.296679,0.435727,0.379370,0.300222,0.380562,0.038408,0.002191,0.039478,0.049201,0.019817,0.019733,0.021541,0.002956,0.003454,0.019861,0.014603,0.016082,0.012381,psomiadis
0.192016,0.048361,3.096222,0.316339,0.269417,1.383222,0.009735,0.344276,-23.324929,2.009466,0.053857,-0.004649,-0.021051,-0.128426,0.394581,-0.122035,-0.305922,-0.225354,-0.533388,-0.298857,-0.191041,0.020939,0.007682,0.062646,0.034364,0.024519,0.007825,0.007157,0.002259,0.007979,0.005721,0.009869,0.005602,0.026434,0.117501,0.031913,0.288488,0.095750,0.036655,0.605386,0.006673,0.248818,1.379548,0.892573,0.705515,0.408244,0.466145,0.596857,0.369304,0.390096,0.323458,0.315197,0.282308,0.373608,0.492333,0.027118,0.013352,0.055567,0.033480,0.039153,0.012165,0.006847,0.003510,0.015939,0.007008,0.012264,0.012705,0.013244,psomiadis
0.177514,0.046158,3.103279,0.312183,0.274582,1.311730,0.008754,0.371111,-23.836677,2.175163,0.072113,-0.210345,0.153679,-0.028003,0.090416,-0.076277,-0.136248,-0.265852,-0.367127,-0.271661,0.032290,0.024559,0.004304,0.036015,0.033078,0.025426,0.013956,0.011733,0.003606,0.004278,0.010618,0.021720,0.009559,0.023025,0.090093,0.034660,0.283688,0.080219,0.029850,0.632748,0.004555,0.239510,1.767434,1.062394,0.841400,0.580197,0.577054,0.433965,0.503186,0.436998,0.377622,0.342491,0.297486,0.417187,0.418551,0.031362,0.007404,0.031152,0.036860,0.027264,0.023064,0.018029,0.007746,0.007260,0.016042,0.026609,0.017627,0.009562,psomiadis
0.171370,0.020263,3.137952,0.305427,0.273675,1.435836,0.006523,0.332281,-25.895744,1.663096,0.163763,0.277443,-0.007466,0.257985,0.257472,-0.249083,-0.007203,-0.232563,-0.334025,0.190996,-0.004534,0.011382,0.002370,0.030213,0.020853,0.032273,0.019558,0.028047,0.002819,0.004182,0.026523,0.017670,0.004299,0.020080,0.053318,0.014709,0.109937,0.049956,0.021247,0.448230,0.002197,0.160586,0.905310,0.582698,0.409959,0.286062,0.307191,0.242044,0.195246,0.230931,0.222247,0.228050,0.250200,0.286948,0.210092,0.013843,0.001358,0.017088,0.019506,0.024786,0.021942,0.017715,0.005483,0.003862,0.017647,0.010220,0.006449,0.005957,psomiadis
0.185795,0.057150,3.121362,0.320582,0.273880,1.333536,0.010570,0.373375,-23.555595,2.028323,0.352967,0.075869,-0.274455,0.284628,0.220630,-0.134674,-0.056094,-0.488075,-0.369807,-0.145715,0.119757,0.028289,0.003017,0.044442,0.040353,0.021632,0.007472,0.015037,0.001008,0.003533,0.014382,0.014842,0.002795,0.025359,0.119489,0.035720,0.187191,0.108532,0.032060,0.932535,0.006613,0.302038,2.108457,0.970721,0.549355,0.494972,0.364907,0.409726,0.281167,0.319877,0.383235,0.510779,0.330280,0.324654,0.276512,0.031594,0.003073,0.041218,0.064295,0.023022,0.007769,0.026623,0.001138,0.004409,0.027087,0.013846,0.004057,0.016433,psomiadis
0.159449,0.047308,3.158090,0.301855,0.264387,1.182168,0.013500,0.323786,-23.535274,2.148073,0.379038,-0.171251,-0.421606,0.269329,0.191877,-0.087209,-0.169269,-0.459850,-0.363932,-0.474144,-0.093518,0.037669,0.003898,0.064922,0.046424,0.017531,0.008353,0.005979,0.001782,0.005768,0.007033,0.010445,0.001671,0.030942,0.114299,0.025819,0.153215,0.099618,0.034215,0.777670,0.008405,0.267748,1.399501,1.012460,0.468385,0.400066,0.359357,0.414230,0.436450,0.308829,0.255764,0.338894,0.235034,0.338573,0.322586,0.060089,0.003680,0.057886,0.051197,0.025832,0.012398,0.006356,0.004210,0.012238,0.010135,0.013336,0.001571,0.017399,psomiadis
0.171256,0.035785,3.083327,0.304139,0.264733,1.104140,0.010094,0.323250,-24.239921,2.290000,0.670094,-0.257552,-0.190560,0.127771,0.029773,0.208021,-0.035030,-0.030573,-0.166052,-0.354224,-0.205187,0.028478,0.006158,0.057313,0.027279,0.009137,0.003264,0.013237,0.004381,0.004100,0.019283,0.018728,0.009063,0.025971,0.130093,0.029224,0.322665,0.110887,0.039458,0.651032,0.004764,0.291736,1.862010,0.741255,0.920948,0.440093,0.466077,0.474123,0.511441,0.438420,0.328344,0.366647,0.412406,0.312540,0.352160,0.033751,0.009911,0.052804,0.034660,0.009364,0.002308,0.015812,0.012807,0.006046,0.029389,0.017989,0.022723,0.011942,psomiadis
0.121790,0.017878,3.033247,0.273319,0.276368,0.821569,0.011222,0.202155,-27.223793,2.175900,0.762471,0.109544,-0.007771,0.288981,0.035865,0.150532,-0.181590,0.000492,-0.031678,0.133581,0.122713,0.006372,0.001527,0.072205,0.019829,0.031179,0.013579,0.066584,0.001187,0.010575,0.008547,0.034803,0.001228,0.038130,0.093774,0.026971,0.186758,0.077178,0.026375,0.667946,0.013089,0.238383,2.746071,0.660825,0.343606,0.550467,0.270019,0.332179,0.428234,0.361281,0.592468,0.275671,0.306969,0.316116,0.306045,0.006527,0.001481,0.057050,0.047699,0.034689,0.027726,0.067897,0.001960,0.028444,0.009002,0.036659,0.000975,0.016399,psomiadis
0.204077,0.038652,3.078728,0.341189,0.276491,1.239746,0.009796,0.375000,-24.512601,2.248963,0.758593,-0.290217,-0.066157,0.165376,0.027466,0.113653,-0.105219,-0.246668,-0.310024,-0.383008,-0.303126,0.039360,0.008642,0.056666,0.028037,0.014832,0.006417,0.014913,0.003229,0.004888,0.009224,0.011028,0.003350,0.026621,0.158220,0.026783,0.214887,0.123494,0.033019,0.680307,0.006182,0.284403,2.129991,0.864231,0.863076,0.492700,0.481423,0.513749,0.399378,0.394020,0.311204,0.294291,0.345619,0.384095,0.340531,0.046630,0.017803,0.048489,0.043805,0.020779,0.011117,0.024998,0.005630,0.009190,0.012866,0.010150,0.005261,0.014316,psomiadis
0.042039,0.074258,3.031328,0.096022,0.136628,0.361396,0.010275,0.067744,-23.820979,2.665195,0.561390,0.213076,-0.399484,0.551533,-0.467093,0.030294,0.187663,0.197944,-0.070365,0.272089,0.107730,0.016700,0.003132,0.047395,0.006949,0.027953,0.015476,0.048187,0.001228,0.009044,0.014093,0.042307,0.003784,0.024488,0.039479,0.063514,0.318624,0.041493,0.042216,0.495309,0.009173,0.077915,2.320339,1.383949,0.826902,0.312657,0.382497,0.333313,0.363207,0.264350,0.378589,0.251429,0.189873,0.203165,0.225040,0.017345,0.005077,0.024681,0.006249,0.022703,0.019514,0.043606,0.002220,0.011926,0.015401,0.032196,0.002827,0.009271,TI
0.036091,0.050688,3.004345,0.097499,0.142032,0.317015,0.010283,0.049497,-24.461376,2.364564,0.693524,0.383939,-0.100596,0.324180,-0.438455,0.089167,0.040061,0.302091,-0.041891,0.180044,0.077547,0.022885,0.001369,0.092414,0.011597,0.024363,0.013531,0.038442,0.000777,0.007210,0.007727,0.039276,0.008143,0.033692,0.021427,0.055434,0.459385,0.021410,0.031217,0.254727,0.008579,0.040533,2.313215,0.892718,0.568727,0.321380,0.292498,0.313676,0.317186,0.193889,0.288570,0.176847,0.259998,0.150138,0.126198,0.024828,0.001070,0.066176,0.013415,0.020420,0.023927,0.022742,0.000791,0.008176,0.005947,0.039204,0.014547,0.012901,TI
0.044899,0.049303,3.043812,0.093985,0.131896,0.355991,0.011661,0.068334,-24.553262,2.664369,0.146922,-0.172844,-0.315386,0.179974,-0.311115,-0.021448,-0.023655,0.302533,-0.063391,0.032248,0.005190,0.011280,0.002471,0.034225,0.017131,0.031721,0.012039,0.032907,0.003104,0.014230,0.019172,0.043870,0.009532,0.024411,0.026046,0.051960,0.271364,0.026411,0.027147,0.408018,0.006578,0.064236,3.064854,0.887057,1.314443,0.385721,0.407673,0.393650,0.416999,0.275724,0.341887,0.294921,0.372435,0.193416,0.294106,0.012195,0.001522,0.033060,0.019782,0.036353,0.016704,0.027094,0.008792,0.018220,0.017993,0.045446,0.012716,0.011211,TI
0.072674,0.068018,2.860925,0.110307,0.128751,0.504263,0.013462,0.091276,-23.775678,2.493330,0.788776,0.157762,-0.497237,0.389989,-0.468982,0.083206,0.155081,0.118749,-0.114919,0.202042,0.039632,0.018776,0.007244,0.038684,0.015832,0.023718,0.008581,0.018273,0.001070,0.020853,0.013636,0.017081,0.005676,0.017369,0.066158,0.054094,0.439793,0.049026,0.041148,0.577920,0.007750,0.103669,2.310575,1.438040,0.974804,0.484426,0.578116,0.395615,0.460962,0.186449,0.403669,0.274524,0.246296,0.181081,0.176952,0.020843,0.012184,0.025079,0.022418,0.020817,0.011401,0.017721,0.001588,0.026566,0.022021,0.017491,0.006581,0.009116,TI
0.043384,0.030662,2.985091,0.103010,0.152339,0.353670,0.010737,0.062397,-25.152867,2.390407,0.560575,0.654080,-0.117041,0.240884,-0.166184,0.132984,0.162654,0.177451,-0.138079,0.079588,-0.038992,0.013497,0.004637,0.051677,0.014843,0.032361,0.009528,0.031283,0.001144,0.004135,0.012493,0.071817,0.003382,0.027022,0.039284,0.048472,0.199344,0.033115,0.036432,0.473787,0.006549,0.075818,2.082029,1.084109,0.343358,0.312721,0.396589,0.201787,0.266720,0.203510,0.154954,0.222318,0.247977,0.172874,0.176476,0.012479,0.007558,0.029627,0.015916,0.025811,0.008511,0.024953,0.001540,0.005815,0.009388,0.050609,0.003546,0.011287,TI
0.059437,0.029032,2.863902,0.108911,0.135607,0.440307,0.008016,0.083402,-24.904327,1.763284,0.236091,0.009343,-0.240061,0.862180,-0.016733,0.051749,-0.078286,0.017941,-0.039954,0.231659,0.020969,0.004121,0.002581,0.051602,0.017646,0.032866,0.007249,0.033657,0.008607,0.005470,0.007803,0.029572,0.003658,0.022975,0.041987,0.031890,0.509492,0.026576,0.028195,0.288988,0.004355,0.073937,3.267943,0.813853,0.728897,0.614657,0.422078,0.444774,0.474833,0.237590,0.225782,0.192736,0.271386,0.168192,0.207144,0.002831,0.003232,0.051686,0.019331,0.023601,0.006063,0.031870,0.018712,0.006584,0.005848,0.034883,0.003626,0.013498,TI
0.036276,0.088246,3.118784,0.095331,0.150975,0.227410,0.008159,0.048008,-22.523306,2.598215,-0.103777,0.218596,0.047765,0.506799,-0.174932,0.060440,-0.131984,0.445241,-0.272229,0.278446,-0.028621,0.009290,0.009985,0.044627,0.023914,0.057024,0.008375,0.011103,0.001872,0.018763,0.010585,0.012247,0.006479,0.023017,0.016603,0.048058,0.280226,0.023640,0.032221,0.202645,0.005207,0.036230,2.065076,0.666998,0.573144,0.405316,0.594894,0.532759,0.532155,0.328024,0.216300,0.165220,0.256227,0.180514,0.246852,0.008700,0.016089,0.024260,0.027357,0.040327,0.009108,0.007585,0.001947,0.021602,0.011091,0.010225,0.009350,0.008327,TI
0.030591,0.039722,3.038224,0.089493,0.139186,0.276078,0.013436,0.047117,-25.725791,2.531237,1.015781,0.420119,0.157128,0.429928,-0.284017,0.191742,0.019954,0.192251,0.015297,0.104412,0.080056,0.024019,0.001148,0.116249,0.010933,0.024463,0.011250,0.056593,0.000720,0.004114,0.008562,0.028934,0.003224,0.040729,0.029057,0.051597,0.239316,0.025169,0.033781,0.334187,0.010030,0.058953,3.009487,0.922860,0.401365,0.401025,0.330877,0.373868,0.417032,0.196218,0.179090,0.194573,0.212213,0.198325,0.183537,0.031517,0.001572,0.070634,0.010994,0.021128,0.031064,0.052221,0.001174,0.005854,0.007558,0.027085,0.004178,0.015720,TI
0.036869,0.081542,2.945754,0.092119,0.148054,0.199154,0.011915,0.040700,-23.238543,2.670689,0.517849,0.326072,-0.251018,0.298128,-0.301997,0.077183,-0.092141,0.237127,-0.067862,0.089321,0.079193,0.011174,0.003091,0.070428,0.022187,0.048000,0.010332,0.017506,0.000832,0.013637,0.011774,0.016694,0.005661,0.026656,0.026310,0.061378,0.494939,0.025259,0.033764,0.193075,0.006063,0.032988,2.528270,0.765163,0.965993,0.447404,0.557400,0.319286,0.336242,0.282465,0.315599,0.262841,0.182731,0.200088,0.167737,0.010738,0.003939,0.048625,0.023583,0.036537,0.010265,0.016410,0.001309,0.021391,0.012525,0.015208,0.012421,0.011256,TI
0.035536,0.098217,3.136110,0.094625,0.144442,0.236363,0.011967,0.044173,-22.862859,3.147437,0.654465,0.136014,-0.548906,0.221873,-0.480001,0.064694,-0.115040,0.326091,-0.123781,0.330635,0.035117,0.025277,0.002665,0.077164,0.017596,0.023103,0.009935,0.026180,0.000715,0.042335,0.010484,0.007070,0.004282,0.030332,0.032234,0.045472,0.118241,0.029579,0.039530,0.272463,0.009498,0.062069,1.218604,0.649298,0.607100,0.448816,0.453278,0.313316,0.335708,0.362174,0.382918,0.210092,0.207625,0.239400,0.168278,0.020014,0.007007,0.039514,0.038618,0.029945,0.016279,0.024893,0.001004,0.038744,0.018968,0.003070,0.004152,0.009566,TI
0.081304,0.019018,2.928571,0.148077,0.163707,0.633803,0.013370,0.136154,-27.711999,2.494992,0.296318,0.013915,0.235363,-0.013964,0.079225,0.255985,0.090442,-0.004228,-0.123089,0.022662,0.097144,0.011212,0.004459,0.061310,0.008506,0.012536,0.006069,0.085218,0.001402,0.006329,0.035037,0.026703,0.003015,0.035941,0.075306,0.025204,0.294443,0.058481,0.024637,0.497655,0.008433,0.133673,4.620484,1.090128,0.915193,0.533528,0.568190,0.364657,0.356089,0.308299,0.247633,0.205815,0.225599,0.214222,0.160188,0.011882,0.005352,0.062394,0.010841,0.012158,0.007239,0.087588,0.002230,0.008230,0.040879,0.023514,0.002945,0.022003,M5
0.348561,0.118512,3.301206,0.524728,0.293686,3.282164,0.000652,0.916250,-20.923215,-0.000276,0.023255,0.137289,-0.118535,-0.113433,-0.000587,0.001134,0.045612,-0.088860,-0.094038,-0.255041,0.008857,0.002792,0.003050,0.006509,0.003097,0.002380,0.004302,0.004169,0.002757,0.002299,0.003441,0.006246,0.001576,0.001811,0.005632,0.001455,0.001123,0.002914,0.002130,0.000893,0.000652,0.008750,0.018496,0.016860,0.246185,0.164502,0.263313,0.090103,0.164940,0.218689,0.098707,0.032850,0.116481,0.001636,0.000388,0.000799,0.001316,0.002807,0.001716,0.000346,0.000631,0.000655,0.000514,0.001201,0.000059,0.000756,0.000349,0.000452,M5
0.054369,0.015103,2.840723,0.136975,0.176061,0.389341,0.021840,0.076985,-28.306136,2.708010,0.639789,0.042875,-0.112011,0.095478,0.073424,0.185155,0.092430,0.060060,-0.070800,0.175201,0.057621,0.016271,0.002582,0.078781,0.009065,0.019341,0.006227,0.069780,0.000763,0.014509,0.024954,0.028308,0.004396,0.036730,0.047043,0.023977,0.345035,0.034742,0.029584,0.430025,0.021524,0.088782,4.628194,0.949653,0.601855,0.496458,0.474726,0.432514,0.313297,0.246533,0.239889,0.215488,0.178231,0.185255,0.163130,0.018206,0.004628,0.067670,0.009685,0.023692,0.007463,0.082727,0.001408,0.020035,0.035325,0.029305,0.005788,0.021416,M5
