@RELATION knnSpeakerFemaleMale
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {female,male}

@DATA
0.106852,0.019303,2.985647,0.175575,0.178583,0.764998,0.022796,0.158929,-30.347449,2.116862,-0.324693,0.027651,-0.098379,-0.100771,-0.026322,0.001857,0.161208,0.078060,-0.090022,0.047410,-0.083576,0.018217,0.003259,0.031240,0.003266,0.006868,0.023505,0.001073,0.002860,0.015624,0.007790,0.079538,0.006154,0.030647,0.108749,0.039594,0.292383,0.067395,0.033500,0.622070,0.019339,0.146874,5.076440,1.256328,0.943381,0.534679,0.456582,0.288890,0.413478,0.376301,0.339477,0.315489,0.335524,0.322139,0.254900,0.022772,0.006096,0.037349,0.008313,0.008240,0.033914,0.002046,0.003424,0.022242,0.013333,0.072570,0.012016,0.016197,female
0.100594,0.035380,2.992894,0.175290,0.182280,0.497282,0.020951,0.132743,-28.731874,2.260686,0.465449,-0.089072,-0.097388,-0.052372,-0.072964,-0.016579,0.048060,-0.030560,0.029369,0.026343,-0.021307,0.014386,0.001506,0.029915,0.000704,0.008288,0.031954,0.000405,0.002131,0.026207,0.002510,0.082143,0.001869,0.035225,0.121757,0.047615,0.338463,0.084254,0.029840,0.585244,0.016970,0.156710,4.655046,1.374798,0.592139,0.630075,0.406616,0.270055,0.290610,0.333032,0.416971,0.416394,0.278795,0.358864,0.237791,0.029453,0.003158,0.035021,0.001387,0.023980,0.040584,0.000872,0.003061,0.037913,0.004909,0.078438,0.003329,0.015859,female
0.070509,0.034991,3.096660,0.162181,0.187912,0.501750,0.024008,0.104231,-28.555969,2.537313,0.420587,-0.042612,-0.209225,-0.102957,-0.053536,0.000670,-0.024372,-0.048293,-0.128135,-0.120380,-0.094009,0.008556,0.001160,0.044499,0.001204,0.006940,0.046319,0.000581,0.001768,0.024259,0.001475,0.077063,0.001485,0.038000,0.068806,0.052425,0.197452,0.051461,0.039447,0.655176,0.034516,0.121277,4.543497,1.197078,0.469451,0.600524,0.474539,0.317498,0.304150,0.335522,0.356603,0.381334,0.357757,0.344286,0.241769,0.011978,0.002277,0.049523,0.002573,0.010229,0.060575,0.001304,0.002250,0.036090,0.001927,0.070252,0.003131,0.013288,female
0.088348,0.019252,2.965712,0.164028,0.176980,0.789240,0.024658,0.150440,-31.133095,2.134208,0.211848,0.051411,-0.061984,-0.106551,-0.131194,0.186600,0.099550,0.027592,-0.068677,-0.102539,-0.169316,0.013056,0.006865,0.044189,0.001771,0.005476,0.020392,0.001141,0.002064,0.010849,0.003837,0.101556,0.002432,0.036241,0.065489,0.038018,0.306343,0.049584,0.032027,0.714020,0.029379,0.133753,5.125601,1.215199,0.559369,0.620538,0.427704,0.401537,0.406333,0.346976,0.292798,0.291613,0.294043,0.367024,0.278772,0.016160,0.021842,0.051276,0.003047,0.005258,0.016657,0.002224,0.002762,0.011323,0.005913,0.076280,0.003462,0.016008,female
0.062241,0.020223,2.971002,0.151985,0.186219,0.460855,0.021364,0.090576,-30.813091,2.449453,0.119545,0.040946,-0.320506,0.041974,-0.108617,-0.009810,0.154086,-0.120048,0.038093,0.072196,-0.077323,0.010394,0.002015,0.035642,0.001044,0.009027,0.031122,0.000458,0.003760,0.022513,0.002559,0.101206,0.001243,0.039571,0.044247,0.030875,0.212858,0.036035,0.035185,0.419592,0.015564,0.078604,5.767923,0.859613,0.656157,0.559895,0.429208,0.340276,0.300801,0.325964,0.273999,0.379364,0.295130,0.311984,0.316885,0.018979,0.004323,0.037794,0.003143,0.017601,0.034468,0.001005,0.010945,0.029350,0.006137,0.076010,0.002159,0.014220,female
0.064221,0.012961,2.921357,0.154775,0.183107,0.484390,0.022339,0.092259,-33.367651,2.231228,0.045087,0.091625,-0.092963,0.067859,-0.122914,-0.072702,0.084936,-0.143237,0.149812,0.132302,-0.086253,0.007153,0.002296,0.025890,0.002134,0.006319,0.028357,0.000561,0.006196,0.020645,0.004151,0.116915,0.002423,0.041565,0.052132,0.019209,0.266650,0.043422,0.031997,0.396459,0.015467,0.078918,3.348640,0.873752,0.658140,0.474010,0.378352,0.356624,0.336329,0.325481,0.296050,0.300872,0.276263,0.286290,0.269505,0.010001,0.005454,0.027093,0.005929,0.012703,0.028169,0.001322,0.014039,0.026391,0.010083,0.052388,0.006855,0.011949,female
0.060313,0.021841,2.871089,0.152500,0.189678,0.454488,0.027254,0.094110,-31.879322,2.393745,0.186280,0.124100,-0.028159,0.104367,-0.016103,-0.005220,0.142292,-0.060868,0.078724,0.063504,-0.050625,0.009187,0.002320,0.028151,0.001307,0.009249,0.021954,0.000503,0.004342,0.018788,0.002549,0.126186,0.001612,0.041746,0.045849,0.037346,0.359502,0.039305,0.036375,0.456470,0.027311,0.103225,6.313903,0.882669,0.671792,0.600406,0.477912,0.335690,0.305014,0.339546,0.268510,0.294189,0.283686,0.309979,0.266367,0.015005,0.006942,0.030668,0.002574,0.020620,0.022615,0.001367,0.009563,0.027042,0.006739,0.077604,0.003801,0.016373,female
0.063338,0.019017,2.901662,0.149421,0.179933,0.517738,0.024689,0.092581,-31.437982,2.391189,-0.127100,-0.027984,-0.081951,0.045200,-0.108783,-0.013943,-0.000064,-0.198976,0.093523,0.083696,-0.046040,0.008676,0.002881,0.021206,0.001135,0.012501,0.032954,0.000479,0.008133,0.030956,0.003900,0.095271,0.001295,0.038748,0.048092,0.026888,0.362966,0.046479,0.040228,0.508347,0.020499,0.091047,6.185122,0.874108,1.011186,0.682684,0.454043,0.361420,0.278575,0.350912,0.345396,0.338715,0.335370,0.308956,0.264505,0.016173,0.005824,0.026477,0.002112,0.025482,0.033689,0.001203,0.020256,0.043107,0.012007,0.086398,0.002041,0.016073,female
0.050587,0.009388,2.922908,0.155108,0.195410,0.470461,0.028727,0.081534,-34.491262,2.250979,0.039268,0.275143,-0.103708,0.062966,-0.085506,-0.034561,0.138611,-0.018167,0.154493,0.150444,-0.010641,0.008710,0.002783,0.016774,0.001252,0.005089,0.019912,0.000532,0.004175,0.017470,0.003300,0.146866,0.002408,0.044739,0.034501,0.017410,0.257238,0.036710,0.032067,0.395702,0.027209,0.068586,3.182163,0.681260,0.589066,0.477844,0.436655,0.350626,0.279349,0.236728,0.217387,0.282342,0.245261,0.300533,0.217610,0.015356,0.007482,0.014916,0.002217,0.008525,0.017431,0.000696,0.009715,0.025249,0.008215,0.059089,0.006334,0.013246,female
0.049554,0.012349,2.872348,0.159990,0.203639,0.427474,0.023600,0.075844,-34.635626,2.310669,0.113861,0.246397,-0.061465,0.003618,-0.067260,-0.045068,0.171395,-0.021275,0.087919,0.064690,-0.024789,0.009330,0.002747,0.024161,0.000865,0.002900,0.025930,0.000373,0.002100,0.013733,0.002757,0.149702,0.001195,0.046244,0.040161,0.022481,0.336250,0.036722,0.029799,0.338339,0.018405,0.069629,3.249689,0.658751,0.547199,0.508599,0.391457,0.291143,0.344889,0.307272,0.217711,0.281134,0.270398,0.310558,0.251142,0.016506,0.008436,0.023504,0.001691,0.004648,0.021954,0.000528,0.002871,0.018482,0.007629,0.065128,0.001693,0.014252,female
0.044671,0.011007,2.821558,0.146306,0.195492,0.370325,0.022836,0.065104,-33.326894,2.574273,0.109030,0.295475,0.072443,0.162957,0.028145,-0.029776,0.146605,0.001894,0.054598,0.009870,-0.122144,0.010467,0.001492,0.023521,0.000959,0.003020,0.034272,0.000360,0.008421,0.021997,0.001925,0.121346,0.002736,0.041959,0.033506,0.022748,0.350200,0.036331,0.037929,0.450194,0.019663,0.068614,6.400702,0.829993,0.917893,0.462989,0.397759,0.341334,0.300788,0.386362,0.277313,0.251845,0.269879,0.244460,0.261014,0.015959,0.003750,0.032390,0.002659,0.005778,0.039195,0.000758,0.019695,0.034258,0.005225,0.083643,0.007066,0.015924,female
0.081290,0.023386,2.887441,0.162739,0.184464,0.651421,0.025443,0.119606,-30.616146,2.170731,-0.264279,0.096283,-0.083545,-0.028661,0.055579,-0.160846,0.039984,-0.196703,0.084275,0.050514,0.002546,0.009477,0.004872,0.028480,0.001690,0.011959,0.042184,0.001120,0.006541,0.026708,0.005111,0.071529,0.002997,0.034016,0.053510,0.031541,0.410887,0.043356,0.037753,0.542764,0.016887,0.106947,6.464583,0.973670,1.047012,0.489103,0.425382,0.400944,0.353448,0.336933,0.368041,0.386554,0.331430,0.264043,0.285758,0.014100,0.013719,0.036722,0.003995,0.022906,0.041878,0.002301,0.013654,0.039963,0.013140,0.073514,0.010495,0.014475,female
0.051332,0.013120,2.848325,0.138532,0.186122,0.376786,0.019732,0.073641,-33.503621,2.662823,0.469952,0.475205,0.121968,0.021678,-0.071547,0.046086,0.159531,-0.035157,0.212228,0.265673,-0.053818,0.008038,0.001366,0.019544,0.001130,0.003925,0.042899,0.000457,0.002541,0.022354,0.001088,0.128239,0.001376,0.042123,0.038074,0.015896,0.298612,0.043282,0.034992,0.371354,0.014363,0.063143,3.118305,0.714786,0.490141,0.530768,0.358304,0.313963,0.294538,0.332210,0.339033,0.254112,0.281204,0.382901,0.226287,0.010904,0.002771,0.022080,0.003594,0.006531,0.030342,0.001227,0.005600,0.025761,0.001701,0.049855,0.003920,0.009240,female
0.063947,0.010715,2.908895,0.148131,0.180731,0.485232,0.021723,0.098792,-31.726669,2.544323,0.163649,0.216992,-0.072247,0.001976,-0.114055,-0.047860,0.183064,-0.092756,0.001908,0.068742,-0.101338,0.011918,0.003397,0.030902,0.001737,0.005585,0.026938,0.000704,0.004942,0.022734,0.004135,0.104317,0.002349,0.039391,0.049277,0.014179,0.322015,0.044477,0.035772,0.395877,0.016304,0.083141,4.874398,0.794719,0.807168,0.537109,0.406843,0.404544,0.381307,0.392464,0.384024,0.335957,0.313892,0.285716,0.295070,0.016753,0.007806,0.040022,0.003513,0.009418,0.033225,0.002291,0.008822,0.032879,0.009923,0.068602,0.005545,0.013531,female
0.078617,0.014998,2.860838,0.162685,0.189742,0.523959,0.024733,0.109539,-31.167229,2.400693,0.221501,-0.043779,-0.213038,-0.167828,-0.033975,-0.002024,0.055145,-0.117056,0.014963,0.070232,-0.014132,0.011693,0.001363,0.031358,0.001582,0.008888,0.034440,0.000744,0.002159,0.023973,0.001344,0.098050,0.001146,0.038325,0.080811,0.029630,0.436264,0.052857,0.035101,0.570349,0.019349,0.126608,5.207473,1.015015,0.579559,0.690098,0.395224,0.378892,0.319788,0.351096,0.264433,0.364645,0.319401,0.306875,0.254617,0.022016,0.003239,0.037425,0.005722,0.022350,0.040911,0.002036,0.002897,0.030955,0.001748,0.081779,0.001625,0.015011,female
0.066821,0.013894,2.892918,0.154671,0.185260,0.518888,0.025919,0.098684,-32.471451,2.478722,-0.096945,0.321109,-0.036408,-0.141028,-0.058388,-0.078814,0.158941,-0.004812,0.051691,0.035404,-0.035793,0.010442,0.002691,0.035333,0.002838,0.005309,0.023511,0.000728,0.006225,0.017567,0.001927,0.110912,0.003095,0.037145,0.057764,0.028576,0.343377,0.053575,0.043739,0.478117,0.024978,0.097294,6.258251,1.088356,0.902978,0.581576,0.436612,0.365366,0.369026,0.352899,0.317350,0.356341,0.267250,0.283099,0.280230,0.015810,0.008996,0.036114,0.009957,0.011920,0.020612,0.001434,0.014958,0.022532,0.003590,0.076824,0.007688,0.015584,female
0.066485,0.023244,2.874557,0.156021,0.180579,0.539724,0.031531,0.105907,-29.319182,2.346582,-0.193577,0.131049,-0.146819,0.080367,0.021873,-0.081237,0.107469,-0.173713,0.146688,0.089775,0.004129,0.009298,0.004532,0.022810,0.002958,0.009120,0.029219,0.000555,0.006116,0.028457,0.004511,0.093417,0.002147,0.034862,0.051879,0.036312,0.414489,0.044927,0.040405,0.513896,0.033571,0.101805,5.389905,1.147338,0.820492,0.621861,0.505659,0.356814,0.337691,0.303558,0.293441,0.351982,0.294434,0.322484,0.296220,0.014230,0.010869,0.021001,0.008066,0.015563,0.035772,0.001087,0.012623,0.039957,0.013081,0.080660,0.005141,0.017127,female
0.057970,0.019580,2.868056,0.148721,0.179802,0.499866,0.027137,0.084519,-31.784154,2.343650,-0.216778,0.484882,0.075751,0.110042,-0.019637,-0.060405,0.125098,-0.149867,0.084659,0.125774,-0.107098,0.008435,0.004376,0.031741,0.005444,0.004357,0.026287,0.000516,0.005265,0.023542,0.003620,0.106972,0.002782,0.037581,0.033158,0.036309,0.235451,0.039359,0.044436,0.421307,0.020878,0.062597,6.148621,1.201329,1.026423,0.579094,0.424536,0.379982,0.337868,0.274478,0.325427,0.323879,0.283273,0.281945,0.258411,0.012365,0.010185,0.035581,0.019890,0.008904,0.024896,0.000914,0.011377,0.034887,0.010292,0.076806,0.005531,0.015050,female
0.057170,0.035335,2.895928,0.150654,0.189056,0.407684,0.020845,0.078496,-30.469970,2.607159,0.454269,0.083727,-0.288581,0.011310,-0.031015,-0.047139,0.183701,-0.151385,-0.057065,0.025280,-0.171639,0.008945,0.001380,0.052262,0.000476,0.004666,0.025922,0.000386,0.001380,0.023853,0.001427,0.102592,0.000733,0.038561,0.060355,0.055949,0.267380,0.045057,0.040888,0.567858,0.018067,0.099477,5.927324,1.011487,0.432854,0.528378,0.469889,0.335771,0.291541,0.265497,0.362402,0.249017,0.357867,0.282795,0.204904,0.009014,0.003841,0.052315,0.000991,0.006942,0.022123,0.001134,0.001741,0.027618,0.002682,0.081775,0.001245,0.016628,female
0.064094,0.043930,2.837807,0.171065,0.204934,0.420941,0.023655,0.085811,-29.416635,2.516121,0.630407,-0.181644,0.014794,-0.227054,-0.126922,0.050704,0.048451,0.017256,-0.102846,0.022237,-0.066186,0.009361,0.001427,0.048096,0.000610,0.004069,0.028691,0.000525,0.001033,0.021707,0.001562,0.101572,0.000652,0.040585,0.074310,0.063526,0.508316,0.048670,0.030442,0.457012,0.019447,0.109688,5.489144,0.851063,0.694788,0.520182,0.371390,0.443035,0.252922,0.350127,0.251302,0.277790,0.349198,0.337821,0.227234,0.018704,0.003398,0.056308,0.001452,0.006115,0.029319,0.000990,0.001257,0.034706,0.003098,0.083432,0.001370,0.015096,female
0.088501,0.017165,2.945563,0.164227,0.174478,0.690901,0.017941,0.138225,-28.892910,2.129734,-0.180898,-0.152526,-0.323175,-0.235553,0.024065,0.161420,-0.050675,-0.008363,-0.106285,0.214526,-0.071260,0.011938,0.004040,0.034364,0.001004,0.016096,0.027754,0.001631,0.002615,0.007949,0.004343,0.090665,0.002859,0.033619,0.068112,0.031211,0.314261,0.045777,0.039637,0.589730,0.014694,0.125202,4.634875,0.965404,0.721650,0.671116,0.525268,0.328368,0.276214,0.365032,0.300717,0.301404,0.380088,0.411106,0.283530,0.019740,0.010421,0.041284,0.001386,0.026605,0.027096,0.003341,0.002687,0.009266,0.007981,0.069733,0.006124,0.013702,female
0.075235,0.040231,2.960888,0.174513,0.194510,0.589117,0.030476,0.116554,-29.394802,2.188938,0.230691,-0.536163,-0.222424,-0.366616,-0.110257,0.314674,-0.101541,-0.040240,-0.288348,0.050521,-0.041941,0.027752,0.001369,0.042139,0.001124,0.023106,0.025533,0.003016,0.002038,0.009805,0.001107,0.073206,0.000777,0.036695,0.057114,0.069028,0.343817,0.038316,0.029955,0.509583,0.024361,0.110523,4.733280,0.815465,0.848473,0.813512,0.430150,0.355715,0.399004,0.383910,0.336872,0.368944,0.378564,0.322965,0.254479,0.047084,0.002709,0.045856,0.002060,0.038461,0.029999,0.007740,0.002227,0.016559,0.001236,0.079965,0.000861,0.015000,female
0.093743,0.027846,2.847524,0.169423,0.177932,0.779839,0.021842,0.136130,-29.411420,1.897095,-0.347502,0.017356,0.041066,-0.300407,0.036958,0.195676,-0.019610,-0.033999,-0.077920,0.010308,0.020143,0.009545,0.004908,0.029771,0.003403,0.016674,0.025228,0.003799,0.005289,0.013066,0.003190,0.086886,0.005176,0.032485,0.075357,0.037504,0.366756,0.050483,0.035970,0.541315,0.017738,0.113146,5.364326,1.123046,1.055297,0.753099,0.474070,0.409936,0.306076,0.372639,0.344348,0.342315,0.332741,0.341329,0.299952,0.010938,0.010838,0.035636,0.006052,0.024306,0.028305,0.011839,0.008240,0.015659,0.005614,0.084332,0.010582,0.018234,female
0.067524,0.015022,2.729810,0.142814,0.178344,0.437862,0.040842,0.089531,-33.135146,2.241462,0.125071,-0.010258,0.028350,-0.154456,-0.190474,0.143378,0.003779,0.004363,-0.108493,0.129438,0.216272,0.006163,0.001601,0.025042,0.000604,0.009661,0.019469,0.000499,0.001833,0.008368,0.001313,0.170262,0.001406,0.053095,0.040328,0.023061,0.225215,0.026840,0.016557,0.315937,0.012824,0.076072,2.424954,0.512297,0.330420,0.335659,0.230702,0.176920,0.166961,0.193364,0.160493,0.168575,0.192807,0.188133,0.149047,0.007602,0.001943,0.024340,0.000803,0.015351,0.015361,0.000607,0.003577,0.007781,0.002344,0.038010,0.001299,0.007626,female
0.068401,0.020398,2.695801,0.143897,0.181618,0.490644,0.023052,0.081000,-33.793878,2.326829,-0.058826,0.262812,0.238314,-0.124330,0.028689,0.298363,-0.043438,-0.127668,-0.168054,0.079315,0.074024,0.009213,0.001850,0.043375,0.000804,0.013928,0.036343,0.000676,0.001784,0.007768,0.001456,0.117525,0.001550,0.042959,0.033700,0.040314,0.293144,0.022823,0.019162,0.326299,0.013658,0.062191,2.749637,0.500734,0.453111,0.387221,0.296905,0.322980,0.193484,0.357958,0.286790,0.317391,0.210381,0.193892,0.189046,0.014042,0.002979,0.039415,0.001895,0.022407,0.024818,0.001170,0.001789,0.008562,0.002379,0.056918,0.001778,0.011846,female
0.097141,0.022120,2.820704,0.172902,0.182815,0.793275,0.025659,0.152083,-28.881761,2.003478,-0.260712,-0.043019,-0.181269,-0.220870,0.059394,0.103937,-0.128755,-0.126753,-0.161505,0.011226,-0.054243,0.009698,0.003666,0.039945,0.001784,0.017762,0.034407,0.001836,0.003813,0.012587,0.004277,0.075949,0.001862,0.032208,0.074599,0.032772,0.404913,0.051941,0.040695,0.627579,0.030148,0.136015,4.664290,1.065399,0.797455,0.664528,0.483775,0.393212,0.333030,0.372138,0.267860,0.359659,0.403794,0.354150,0.306837,0.015272,0.006483,0.041298,0.002787,0.028228,0.030517,0.003369,0.005273,0.015562,0.007900,0.080003,0.002273,0.017042,female
0.110815,0.018616,2.791328,0.183698,0.185962,0.764683,0.026819,0.166797,-30.089972,1.900576,0.023555,-0.106767,-0.192900,-0.082271,0.075544,0.097035,-0.002226,-0.130458,-0.116620,0.067024,-0.055519,0.009849,0.003413,0.034089,0.001603,0.017549,0.028931,0.001089,0.003066,0.010561,0.003534,0.086726,0.002532,0.033138,0.100845,0.032785,0.479531,0.072406,0.033891,0.667801,0.027091,0.157967,5.168091,1.159291,0.749618,0.709401,0.552709,0.296497,0.343861,0.313980,0.315630,0.364662,0.376260,0.405005,0.249007,0.011342,0.005318,0.039498,0.003488,0.027146,0.032859,0.001546,0.004086,0.011376,0.005460,0.083626,0.004523,0.018278,female
0.067664,0.015714,2.799372,0.150492,0.172826,0.604884,0.024730,0.110613,-30.675427,2.185040,-0.103676,0.123879,-0.062704,-0.319827,-0.110684,0.149469,-0.072615,0.082421,-0.124377,0.172349,-0.017946,0.010613,0.003593,0.022388,0.001564,0.009512,0.016190,0.001978,0.005268,0.015716,0.002447,0.124455,0.001810,0.038048,0.050021,0.026370,0.384808,0.039518,0.043702,0.529495,0.015850,0.098826,5.370714,1.050041,0.749398,0.558304,0.485664,0.470021,0.321624,0.355142,0.290761,0.283785,0.365444,0.304992,0.343789,0.018182,0.008816,0.022184,0.002411,0.010678,0.013405,0.006060,0.012364,0.020574,0.004536,0.075608,0.003162,0.015812,female
0.112961,0.022697,2.906529,0.179399,0.178781,0.840431,0.023937,0.188793,-29.475462,1.895525,-0.340769,-0.222862,-0.178169,-0.274519,0.258348,0.028909,-0.074334,-0.138382,-0.102612,0.089193,-0.120086,0.010763,0.002976,0.027028,0.001400,0.015461,0.037763,0.001676,0.005922,0.012900,0.005894,0.077300,0.001637,0.032567,0.082781,0.033858,0.355011,0.055211,0.038646,0.599904,0.020957,0.148637,5.034651,1.078243,0.826770,0.545976,0.497374,0.418363,0.365768,0.400337,0.372877,0.324022,0.406063,0.398425,0.308903,0.018755,0.003957,0.031777,0.002085,0.021395,0.040129,0.002985,0.012426,0.020320,0.010606,0.079236,0.002104,0.015712,female
0.083448,0.021276,2.898094,0.165214,0.180753,0.650899,0.023496,0.127583,-29.288873,2.224502,-0.184425,0.045141,-0.059218,-0.407101,0.067044,0.171696,-0.049927,0.046542,-0.118374,0.042762,0.006935,0.012123,0.003054,0.033563,0.001531,0.013960,0.024664,0.001943,0.003535,0.018910,0.003220,0.089211,0.002678,0.034990,0.071735,0.027246,0.290833,0.055177,0.037590,0.549709,0.020662,0.113285,4.810210,1.171344,0.830396,0.547667,0.386995,0.378824,0.296530,0.328536,0.312968,0.370498,0.337302,0.289908,0.269682,0.020457,0.006138,0.040358,0.002815,0.021626,0.030376,0.004377,0.005673,0.024023,0.005871,0.078938,0.005278,0.017109,female
0.078746,0.019533,2.651820,0.158996,0.177348,0.544892,0.020877,0.103208,-30.444159,2.124930,0.226279,0.207100,0.045741,-0.265723,-0.019747,-0.076947,-0.301204,-0.015876,-0.201560,0.179639,0.055857,0.010163,0.001731,0.034952,0.001546,0.017683,0.043047,0.000951,0.004776,0.019978,0.002281,0.072305,0.002377,0.032052,0.051955,0.022616,0.231091,0.038476,0.027155,0.372048,0.015185,0.079410,2.511754,0.774650,0.644015,0.401525,0.323968,0.257922,0.230038,0.244296,0.236910,0.247240,0.265538,0.227559,0.224810,0.013689,0.003469,0.029678,0.002837,0.025911,0.028879,0.001558,0.010469,0.012415,0.003730,0.034630,0.003600,0.008891,female
0.095611,0.041479,2.974413,0.166815,0.173258,0.641854,0.018577,0.131042,-27.347583,2.085978,-0.002632,-0.401173,-0.448911,-0.219188,0.016802,0.112844,-0.144334,-0.116891,-0.258998,0.105760,-0.112589,0.009438,0.002048,0.039765,0.000916,0.028781,0.031826,0.000912,0.005373,0.018272,0.001993,0.055259,0.002216,0.031339,0.081323,0.073196,0.367043,0.058561,0.038835,0.666919,0.016391,0.124870,3.714028,1.336748,0.769619,0.684529,0.434347,0.330423,0.303381,0.370223,0.328363,0.381099,0.380514,0.307199,0.333479,0.013862,0.004537,0.045193,0.001584,0.040987,0.040406,0.001640,0.011022,0.021587,0.002592,0.066250,0.005616,0.014059,female
0.099194,0.030178,2.907520,0.185991,0.186164,0.744526,0.024924,0.154018,-30.811877,1.626161,0.130936,0.042481,-0.108145,-0.167535,0.101997,0.263062,-0.021408,0.065860,-0.115923,0.114217,0.096435,0.007771,0.002398,0.026990,0.002155,0.010533,0.018473,0.001262,0.002275,0.010927,0.002102,0.117027,0.002145,0.036671,0.109448,0.064062,0.405076,0.070423,0.035199,0.562290,0.026941,0.144530,4.820011,1.114053,0.633324,0.792578,0.537538,0.407098,0.297967,0.342340,0.288150,0.393752,0.320031,0.433132,0.235001,0.012605,0.004007,0.037555,0.004557,0.014211,0.015160,0.001801,0.002577,0.015716,0.003506,0.083136,0.003591,0.019172,female
0.052198,0.027516,2.837564,0.138990,0.174171,0.478202,0.021603,0.075581,-31.931912,2.266098,-0.295815,0.435247,0.196413,-0.165704,0.056381,0.216150,-0.069108,0.108790,-0.171725,-0.029916,-0.164566,0.013010,0.003981,0.034650,0.003215,0.006151,0.018061,0.001248,0.004211,0.007775,0.002053,0.133698,0.003521,0.043707,0.034710,0.046792,0.268077,0.025395,0.042565,0.389263,0.015853,0.058223,6.589992,0.660054,1.107705,0.717559,0.419450,0.472271,0.268079,0.313756,0.293244,0.329229,0.299346,0.335000,0.248519,0.020399,0.009217,0.046775,0.007077,0.007941,0.013423,0.003487,0.006519,0.007911,0.003819,0.096322,0.008085,0.019765,female
0.076390,0.034422,3.036225,0.187669,0.216278,0.593100,0.014111,0.116557,-26.247903,2.415681,0.346629,-0.274929,-0.031883,0.082299,-0.079567,-0.025356,0.102325,0.000077,0.030833,-0.004745,-0.100677,0.013093,0.001041,0.051676,0.000546,0.007190,0.020210,0.001515,0.002327,0.011333,0.008321,0.105950,0.002095,0.037386,0.037381,0.031372,0.251568,0.038313,0.028816,0.383703,0.020950,0.098832,3.255630,0.668469,0.749077,0.668179,0.591421,0.331060,0.360089,0.317491,0.400314,0.288666,0.309174,0.349502,0.240383,0.017879,0.001472,0.047247,0.000763,0.014952,0.016938,0.003719,0.002530,0.016121,0.017309,0.077822,0.004719,0.016734,female
0.068005,0.027407,3.010135,0.190258,0.220716,0.474520,0.021997,0.108468,-28.242399,2.084729,0.115254,-0.632740,0.208335,0.535602,0.038969,0.082632,-0.228895,0.074336,0.044681,-0.020519,-0.098046,0.005054,0.000487,0.026147,0.000508,0.012092,0.025440,0.000727,0.008688,0.022076,0.008320,0.130299,0.001389,0.045152,0.034093,0.037152,0.253269,0.037731,0.026414,0.319239,0.020363,0.094840,4.163490,0.602097,0.440006,0.599743,0.301557,0.373195,0.335843,0.266358,0.315620,0.322982,0.254291,0.276728,0.254004,0.007731,0.000744,0.032551,0.000630,0.020265,0.032401,0.001321,0.021230,0.035433,0.018141,0.111319,0.002294,0.023483,female
